time,id,tag_id,RSSI,phase,21:17:22.63,activity,,
21:22:15.23,e2001d871271320b9f,4,-57,"168
",00:04:52.60,3,,
21:22:15.27,e2001d871271320b9f,4,-57,"171
",00:04:52.64,3,,
21:22:15.27,e2001d871271320b9f,4,-57,"171
",00:04:52.64,3,,
21:22:15.30,e2001d871271320b9f,4,-57,"171
",00:04:52.67,3,,
21:22:15.30,e2001d871271320b9f,4,-57,"171
",00:04:52.67,3,,
21:22:15.32,e2001d871271320b9f,4,-56,"171
",00:04:52.69,3,,
21:22:15.33,e2001d871271320b9f,4,-58,"171
",00:04:52.70,3,,
21:22:15.33,e2001d871271320b9f,4,-58,"171
",00:04:52.70,3,,
21:22:15.37,e2001d871271320b9f,4,-57,"171
",00:04:52.74,3,,
21:22:15.37,e2001d871271320b9f,4,-57,"171
",00:04:52.74,3,,
21:22:15.40,e2001d871271320b9f,4,-57,"174
",00:04:52.77,3,,
21:22:15.40,e2001d871271320b9f,4,-57,"174
",00:04:52.77,3,,
21:22:15.43,e2001d871271320b9f,4,-57,"174
",00:04:52.80,3,,
21:22:15.43,e2001d871271320b9f,4,-57,"174
",00:04:52.80,3,,
21:22:15.47,e2001d871271320b9f,4,-57,"174
",00:04:52.84,3,,
21:22:15.47,e2001d871271320b9f,4,-57,"174
",00:04:52.84,3,,
21:22:15.49,e2001d8712171320c120,1,-58,"168
",00:04:52.86,3,,
21:22:15.49,e2001d8712171320c120,1,-58,"168
",00:04:52.86,3,,
21:22:15.50,e2001d871271320b9f,4,-57,"174
",00:04:52.87,3,,
21:22:15.50,e2001d871271320b9f,4,-57,"174
",00:04:52.87,3,,
21:22:15.53,e2001d871271320b9f,4,-57,"171
",00:04:52.90,3,,
21:22:15.53,e2001d871271320b9f,4,-57,"171
",00:04:52.90,3,,
21:22:15.57,e2001d871271320b9f,4,-57,"171
",00:04:52.94,3,,
21:22:15.57,e2001d871271320b9f,4,-57,"171
",00:04:52.94,3,,
21:22:15.60,e2001d871271320b9f,4,-57,"174
",00:04:52.97,3,,
21:22:15.60,e2001d871271320b9f,4,-57,"174
",00:04:52.97,3,,
21:22:15.60,e2001d871271320b9f,4,-57,"174
",00:04:52.97,3,,
21:22:15.65,e2001d871271320b9f,4,-57,"174
",00:04:53.02,3,,
21:22:15.67,e2001d8712171320c120,1,-61,"171
",00:04:53.04,3,,
21:22:15.71,e2001d871271320b9f,4,-53,"171
",00:04:53.08,3,,
21:22:15.71,e2001d871271320b9f,4,-53,"171
",00:04:53.08,3,,
21:22:15.75,e2001d871271320b9f,4,-52,"171
",00:04:53.12,3,,
21:22:15.75,e2001d871271320b9f,4,-52,"171
",00:04:53.12,3,,
21:22:15.78,e2001d871271320b9f,4,-53,"171
",00:04:53.15,3,,
21:22:15.78,e2001d871271320b9f,4,-53,"171
",00:04:53.15,3,,
21:22:15.81,e2001d871271320b9f,4,-55,"171
",00:04:53.18,3,,
21:22:15.83,e2001d8712171320c120,1,-59,"174
",00:04:53.20,3,,
21:22:15.83,e2001d871271320b9f,4,-52,"168
",00:04:53.20,3,,
21:22:15.83,e2001d871271320b9f,4,-52,"168
",00:04:53.20,3,,
21:22:15.87,e2001d871271320b9f,4,-52,"174
",00:04:53.24,3,,
21:22:15.87,e2001d871271320b9f,4,-52,"174
",00:04:53.24,3,,
21:22:15.90,e2001d871271320b9f,4,-52,"171
",00:04:53.27,3,,
21:22:15.90,e2001d871271320b9f,4,-52,"171
",00:04:53.27,3,,
21:22:15.93,e2001d871271320b9f,4,-52,"174
",00:04:53.30,3,,
21:22:15.93,e2001d871271320b9f,4,-52,"174
",00:04:53.30,3,,
21:22:15.97,e2001d871271320b9f,4,-52,"174
",00:04:53.34,3,,
21:22:15.97,e2001d871271320b9f,4,-52,"174
",00:04:53.34,3,,
21:22:15.97,e2001d871271320b9f,4,-52,"174
",00:04:53.34,3,,
21:22:15.99,e2001d871271320b9f,4,-57,"174
",00:04:53.36,3,,
21:22:16.12,e2001d871271320b9f,4,-52,"174
",00:04:53.49,3,,
21:22:16.12,e2001d871271320b9f,4,-52,"174
",00:04:53.49,3,,
21:22:16.15,e2001d871271320b9f,4,-53,"168
",00:04:53.52,3,,
21:22:16.15,e2001d871271320b9f,4,-53,"168
",00:04:53.52,3,,
21:22:16.18,e2001d871271320b9f,4,-51,"174
",00:04:53.55,3,,
21:22:16.18,e2001d871271320b9f,4,-53,"171
",00:04:53.55,3,,
21:22:16.18,e2001d871271320b9f,4,-53,"171
",00:04:53.55,3,,
21:22:16.22,e2001d871271320b9f,4,-53,"171
",00:04:53.59,3,,
21:22:16.28,e2001d871271320b9f,4,-51,"168
",00:04:53.65,3,,
21:22:16.30,e2001d8712171320c120,1,-58,"174
",00:04:53.67,3,,
21:22:16.32,e2001d871271320b9f,4,-51,"171
",00:04:53.69,3,,
21:22:16.33,e2001d8712171320c120,1,-58,"171
",00:04:53.70,3,,
21:22:16.34,e2001d871271320b9f,4,-52,"168
",00:04:53.71,3,,
21:22:16.35,e2001d871271320b9f,4,-51,"174
",00:04:53.72,3,,
21:22:16.38,e2001d871271320b9f,4,-50,"174
",00:04:53.75,3,,
21:22:16.42,e2001d871271320b9f,4,-49,"174
",00:04:53.79,3,,
21:22:16.45,e2001d871271320b9f,4,-49,"174
",00:04:53.82,3,,
21:22:16.48,e2001d871271320b9f,4,-50,"171
",00:04:53.85,3,,
21:22:16.50,e2001d871271320b9f,4,-51,"168
",00:04:53.87,3,,
21:22:16.50,e2001d871271320b9f,4,-51,"168
",00:04:53.87,3,,
21:22:16.51,e2001d871271320b9f,4,-52,"174
",00:04:53.88,3,,
21:22:16.51,e2001d871271320b9f,4,-52,"174
",00:04:53.88,3,,
21:22:16.53,e2001d871271320b9f,4,-52,"171
",00:04:53.90,3,,
21:22:16.53,e2001d871271320b9f,4,-52,"171
",00:04:53.90,3,,
21:22:16.57,e2001d871271320b9f,4,-52,"174
",00:04:53.94,3,,
21:22:16.57,e2001d871271320b9f,4,-52,"174
",00:04:53.94,3,,
21:22:16.60,e2001d871271320b9f,4,-55,"168
",00:04:53.97,3,,
21:22:16.60,e2001d871271320b9f,4,-55,"168
",00:04:53.97,3,,
21:22:16.63,e2001d871271320b9f,4,-55,"174
",00:04:54.00,3,,
21:22:16.63,e2001d871271320b9f,4,-55,"174
",00:04:54.00,3,,
21:22:16.67,e2001d871271320b9f,4,-55,"174
",00:04:54.04,3,,
21:22:16.67,e2001d871271320b9f,4,-55,"174
",00:04:54.04,3,,
21:22:16.70,e2001d871271320b9f,4,-55,"174
",00:04:54.07,3,,
21:22:16.70,e2001d871271320b9f,4,-55,"174
",00:04:54.07,3,,
21:22:16.73,e2001d871271320b9f,4,-55,"174
",00:04:54.10,3,,
21:22:16.73,e2001d871271320b9f,4,-55,"174
",00:04:54.10,3,,
21:22:16.77,e2001d871271320b9f,4,-55,"174
",00:04:54.14,3,,
21:22:16.77,e2001d871271320b9f,4,-55,"174
",00:04:54.14,3,,
21:22:16.80,e2001d871271320b9f,4,-55,"171
",00:04:54.17,3,,
21:22:16.83,e2001d871271320b9f,4,-52,"168
",00:04:54.20,3,,
21:22:16.83,e2001d871271320b9f,4,-52,"168
",00:04:54.20,3,,
21:22:16.83,e2001d871271320b9f,4,-53,"171
",00:04:54.20,3,,
21:22:16.87,e2001d871271320b9f,4,-52,"174
",00:04:54.24,3,,
21:22:16.90,e2001d871271320b9f,4,-52,"171
",00:04:54.27,3,,
21:22:16.93,e2001d871271320b9f,4,-51,"174
",00:04:54.30,3,,
21:22:16.97,e2001d871271320b9f,4,-51,"174
",00:04:54.34,3,,
21:22:17.00,e2001d871271320b9f,4,-51,"174
",00:04:54.37,3,,
21:22:17.12,e2001d871271320b9f,4,-51,"174
",00:04:54.49,3,,
21:22:17.13,e2001d8712171320c120,1,-59,"174
",00:04:54.50,3,,
21:22:17.15,e2001d8712171320c120,1,-57,"168
",00:04:54.52,3,,
21:22:17.17,e2001d871271320b9f,4,-51,"171
",00:04:54.54,3,,
21:22:17.17,e2001d871271320b9f,4,-51,"171
",00:04:54.54,3,,
21:22:17.17,e2001d871271320b9f,4,-50,"168
",00:04:54.54,3,,
21:22:17.20,e2001d871271320b9f,4,-51,"174
",00:04:54.57,3,,
21:22:17.22,e2001d8712171320c120,1,-58,"174
",00:04:54.59,3,,
21:22:17.23,e2001d871271320b9f,4,-52,"174
",00:04:54.60,3,,
21:22:17.25,e2001d8712171320c120,1,-59,"171
",00:04:54.62,3,,
21:22:17.28,e2001d871271320b9f,4,-51,"171
",00:04:54.65,3,,
21:22:17.30,e2001d871271320b9f,4,-52,"168
",00:04:54.67,3,,
21:22:17.32,e2001d871271320b9f,4,-52,"171
",00:04:54.69,3,,
21:22:17.32,e2001d871271320b9f,4,-52,"171
",00:04:54.69,3,,
21:22:17.34,e2001d871271320b9f,4,-51,"174
",00:04:54.71,3,,
21:22:17.34,e2001d871271320b9f,4,-51,"174
",00:04:54.71,3,,
21:22:17.35,e2001d871271320b9f,4,-52,"174
",00:04:54.72,3,,
21:22:17.35,e2001d871271320b9f,4,-52,"174
",00:04:54.72,3,,
21:22:17.38,e2001d871271320b9f,4,-52,"168
",00:04:54.75,3,,
21:22:17.38,e2001d871271320b9f,4,-52,"168
",00:04:54.75,3,,
21:22:17.42,e2001d871271320b9f,4,-52,"174
",00:04:54.79,3,,
21:22:17.42,e2001d871271320b9f,4,-52,"174
",00:04:54.79,3,,
21:22:17.45,e2001d871271320b9f,4,-52,"168
",00:04:54.82,3,,
21:22:17.45,e2001d871271320b9f,4,-52,"168
",00:04:54.82,3,,
21:22:17.48,e2001d871271320b9f,4,-51,"174
",00:04:54.85,3,,
21:22:17.48,e2001d871271320b9f,4,-51,"174
",00:04:54.85,3,,
21:22:17.52,e2001d871271320b9f,4,-51,"174
",00:04:54.89,3,,
21:22:17.52,e2001d871271320b9f,4,-51,"174
",00:04:54.89,3,,
21:22:17.55,e2001d871271320b9f,4,-51,"171
",00:04:54.92,3,,
21:22:17.55,e2001d871271320b9f,4,-51,"171
",00:04:54.92,3,,
21:22:17.58,e2001d871271320b9f,4,-52,"174
",00:04:54.95,3,,
21:22:17.58,e2001d871271320b9f,4,-52,"174
",00:04:54.95,3,,
21:22:17.62,e2001d871271320b9f,4,-52,"168
",00:04:54.99,3,,
21:22:17.63,e2001d871271320b9f,4,-53,"171
",00:04:55.00,3,,
21:22:17.63,e2001d871271320b9f,4,-53,"171
",00:04:55.00,3,,
21:22:17.67,e2001d871271320b9f,4,-53,"168
",00:04:55.04,3,,
21:22:17.67,e2001d871271320b9f,4,-53,"168
",00:04:55.04,3,,
21:22:17.67,e2001d871271320b9f,4,-51,"174
",00:04:55.04,3,,
21:22:17.67,e2001d871271320b9f,4,-51,"174
",00:04:55.04,3,,
21:22:17.67,e2001d871271320b9f,4,-51,"174
",00:04:55.04,3,,
21:22:17.70,e2001d871271320b9f,4,-53,"171
",00:04:55.07,3,,
21:22:17.70,e2001d871271320b9f,4,-53,"171
",00:04:55.07,3,,
21:22:17.73,e2001d871271320b9f,4,-53,"171
",00:04:55.10,3,,
21:22:17.73,e2001d871271320b9f,4,-53,"171
",00:04:55.10,3,,
21:22:17.77,e2001d871271320b9f,4,-55,"174
",00:04:55.14,3,,
21:22:17.77,e2001d871271320b9f,4,-55,"174
",00:04:55.14,3,,
21:22:17.80,e2001d871271320b9f,4,-55,"171
",00:04:55.17,3,,
21:22:17.80,e2001d871271320b9f,4,-55,"171
",00:04:55.17,3,,
21:22:17.83,e2001d871271320b9f,4,-55,"177
",00:04:55.20,3,,
21:22:17.83,e2001d871271320b9f,4,-55,"177
",00:04:55.20,3,,
21:22:17.87,e2001d871271320b9f,4,-55,"174
",00:04:55.24,3,,
21:22:17.87,e2001d871271320b9f,4,-55,"174
",00:04:55.24,3,,
21:22:17.90,e2001d871271320b9f,4,-52,"174
",00:04:55.27,3,,
21:22:17.90,e2001d871271320b9f,4,-52,"174
",00:04:55.27,3,,
21:22:17.93,e2001d871271320b9f,4,-53,"168
",00:04:55.30,3,,
21:22:17.93,e2001d871271320b9f,4,-53,"168
",00:04:55.30,3,,
21:22:17.97,e2001d871271320b9f,4,-55,"171
",00:04:55.34,3,,
21:22:17.97,e2001d871271320b9f,4,-55,"171
",00:04:55.34,3,,
21:22:18.00,e2001d871271320b9f,4,-56,"171
",00:04:55.37,3,,
21:22:18.10,e2001d871271320b9f,4,-56,"174
",00:04:55.47,3,,
21:22:18.10,e2001d871271320b9f,4,-56,"174
",00:04:55.47,3,,
21:22:18.15,e2001d871271320b9f,4,-55,"171
",00:04:55.52,3,,
21:22:18.16,e2001d871271320b9f,4,-56,"174
",00:04:55.53,3,,
21:22:18.17,e2001d871271320b9f,4,-55,"171
",00:04:55.54,3,,
21:22:18.17,e2001d871271320b9f,4,-55,"171
",00:04:55.54,3,,
21:22:18.22,e2001d871271320b9f,4,-55,"174
",00:04:55.59,3,,
21:22:18.22,e2001d871271320b9f,4,-55,"174
",00:04:55.59,3,,
21:22:18.25,e2001d871271320b9f,4,-55,"171
",00:04:55.62,3,,
21:22:18.28,e2001d871271320b9f,4,-56,"174
",00:04:55.65,3,,
21:22:18.30,e2001d871271320b9f,4,-55,"171
",00:04:55.67,3,,
21:22:18.32,e2001d871271320b9f,4,-56,"171
",00:04:55.69,3,,
21:22:18.32,e2001d871271320b9f,4,-56,"171
",00:04:55.69,3,,
21:22:18.33,e2001d871271320b9f,4,-57,"174
",00:04:55.70,3,,
21:22:18.33,e2001d871271320b9f,4,-57,"174
",00:04:55.70,3,,
21:22:18.35,e2001d871271320b9f,4,-56,"171
",00:04:55.72,3,,
21:22:18.35,e2001d871271320b9f,4,-56,"171
",00:04:55.72,3,,
21:22:18.38,e2001d871271320b9f,4,-57,"171
",00:04:55.75,3,,
21:22:18.38,e2001d871271320b9f,4,-57,"171
",00:04:55.75,3,,
21:22:18.42,e2001d871271320b9f,4,-57,"171
",00:04:55.79,3,,
21:22:18.42,e2001d871271320b9f,4,-57,"171
",00:04:55.79,3,,
21:22:18.45,e2001d871271320b9f,4,-56,"171
",00:04:55.82,3,,
21:22:18.45,e2001d871271320b9f,4,-56,"171
",00:04:55.82,3,,
21:22:18.48,e2001d871271320b9f,4,-57,"168
",00:04:55.85,3,,
21:22:18.52,e2001d871271320b9f,4,-57,"168
",00:04:55.89,3,,
21:22:18.55,e2001d871271320b9f,4,-58,"174
",00:04:55.92,3,,
21:22:18.55,e2001d871271320b9f,4,-58,"174
",00:04:55.92,3,,
21:22:18.58,e2001d871271320b9f,4,-57,"174
",00:04:55.95,3,,
21:22:18.58,e2001d871271320b9f,4,-57,"174
",00:04:55.95,3,,
21:22:18.58,e2001d871271320b9f,4,-57,"174
",00:04:55.95,3,,
21:22:18.63,e2001d871271320b9f,4,-55,"168
",00:04:56.00,3,,
21:22:18.65,e2001d8712171320c120,1,-58,"174
",00:04:56.02,3,,
21:22:18.70,e2001d871271320b9f,4,-53,"174
",00:04:56.07,3,,
21:22:18.72,e2001d871271320b9f,4,-53,"174
",00:04:56.09,3,,
21:22:18.72,e2001d871271320b9f,4,-53,"174
",00:04:56.09,3,,
21:22:18.75,e2001d871271320b9f,4,-55,"171
",00:04:56.12,3,,
21:22:18.75,e2001d871271320b9f,4,-55,"171
",00:04:56.12,3,,
21:22:18.78,e2001d871271320b9f,4,-55,"174
",00:04:56.15,3,,
21:22:18.78,e2001d871271320b9f,4,-55,"174
",00:04:56.15,3,,
21:22:18.82,e2001d871271320b9f,4,-53,"174
",00:04:56.19,3,,
21:22:18.82,e2001d871271320b9f,4,-53,"174
",00:04:56.19,3,,
21:22:18.83,e2001d871271320b9f,4,-57,"168
",00:04:56.20,3,,
21:22:18.85,e2001d871271320b9f,4,-53,"174
",00:04:56.22,3,,
21:22:18.85,e2001d871271320b9f,4,-53,"174
",00:04:56.22,3,,
21:22:18.88,e2001d871271320b9f,4,-53,"174
",00:04:56.25,3,,
21:22:18.88,e2001d871271320b9f,4,-53,"174
",00:04:56.25,3,,
21:22:18.92,e2001d871271320b9f,4,-53,"171
",00:04:56.29,3,,
21:22:18.92,e2001d871271320b9f,4,-53,"171
",00:04:56.29,3,,
21:22:18.95,e2001d871271320b9f,4,-52,"174
",00:04:56.32,3,,
21:22:18.95,e2001d871271320b9f,4,-52,"174
",00:04:56.32,3,,
21:22:18.95,e2001d871271320b9f,4,-52,"174
",00:04:56.32,3,,
21:22:19.00,e2001d871271320b9f,4,-51,"174
",00:04:56.37,3,,
21:22:19.10,e2001d871271320b9f,4,-52,"174
",00:04:56.47,3,,
21:22:19.10,e2001d871271320b9f,4,-52,"174
",00:04:56.47,3,,
21:22:19.13,e2001d871271320b9f,4,-53,"171
",00:04:56.50,3,,
21:22:19.16,e2001d871271320b9f,4,-52,"171
",00:04:56.53,3,,
21:22:19.17,e2001d871271320b9f,4,-52,"174
",00:04:56.54,3,,
21:22:19.17,e2001d871271320b9f,4,-52,"174
",00:04:56.54,3,,
21:22:19.20,e2001d871271320b9f,4,-52,"174
",00:04:56.57,3,,
21:22:19.23,e2001d871271320b9f,4,-52,"174
",00:04:56.60,3,,
21:22:19.27,e2001d871271320b9f,4,-52,"168
",00:04:56.64,3,,
21:22:19.28,e2001d8712171320c120,1,-58,"177
",00:04:56.65,3,,
21:22:19.30,e2001d871271320b9f,4,-52,"174
",00:04:56.67,3,,
21:22:19.32,e2001d8712171320c120,1,-58,"171
",00:04:56.69,3,,
21:22:19.33,e2001d871271320b9f,4,-51,"171
",00:04:56.71,3,,
21:22:19.34,e2001d871271320b9f,4,-51,"174
",00:04:56.71,3,,
21:22:19.34,e2001d871271320b9f,4,-51,"174
",00:04:56.71,3,,
21:22:19.35,e2001d8712171320c120,1,-58,"174
",00:04:56.72,3,,
21:22:19.37,e2001d871271320b9f,4,-51,"174
",00:04:56.74,3,,
21:22:19.38,e2001d871271320b9f,4,-51,"174
",00:04:56.75,3,,
21:22:19.38,e2001d871271320b9f,4,-51,"174
",00:04:56.75,3,,
21:22:19.42,e2001d871271320b9f,4,-51,"174
",00:04:56.79,3,,
21:22:19.42,e2001d871271320b9f,4,-51,"174
",00:04:56.79,3,,
21:22:19.45,e2001d871271320b9f,4,-51,"174
",00:04:56.82,3,,
21:22:19.45,e2001d871271320b9f,4,-51,"174
",00:04:56.82,3,,
21:22:19.48,e2001d871271320b9f,4,-51,"171
",00:04:56.85,3,,
21:22:19.48,e2001d871271320b9f,4,-51,"171
",00:04:56.85,3,,
21:22:19.53,e2001d871271320b9f,4,-51,"171
",00:04:56.90,3,,
21:22:19.57,e2001d871271320b9f,4,-52,"174
",00:04:56.94,3,,
21:22:19.57,e2001d871271320b9f,4,-52,"174
",00:04:56.94,3,,
21:22:19.60,e2001d871271320b9f,4,-52,"171
",00:04:56.97,3,,
21:22:19.62,e2001d871271320b9f,4,-53,"171
",00:04:56.99,3,,
21:22:19.62,e2001d871271320b9f,4,-53,"171
",00:04:56.99,3,,
21:22:19.65,e2001d871271320b9f,4,-53,"171
",00:04:57.02,3,,
21:22:19.65,e2001d871271320b9f,4,-53,"171
",00:04:57.02,3,,
21:22:19.67,e2001d871271320b9f,4,-52,"174
",00:04:57.04,3,,
21:22:19.67,e2001d871271320b9f,4,-52,"174
",00:04:57.04,3,,
21:22:19.68,e2001d871271320b9f,4,-55,"171
",00:04:57.05,3,,
21:22:19.72,e2001d871271320b9f,4,-53,"174
",00:04:57.09,3,,
21:22:19.72,e2001d871271320b9f,4,-53,"174
",00:04:57.09,3,,
21:22:19.75,e2001d871271320b9f,4,-55,"171
",00:04:57.12,3,,
21:22:19.75,e2001d871271320b9f,4,-55,"171
",00:04:57.12,3,,
21:22:19.78,e2001d871271320b9f,4,-55,"168
",00:04:57.15,3,,
21:22:19.78,e2001d871271320b9f,4,-55,"168
",00:04:57.15,3,,
21:22:19.82,e2001d871271320b9f,4,-53,"168
",00:04:57.19,3,,
21:22:19.82,e2001d871271320b9f,4,-53,"168
",00:04:57.19,3,,
21:22:19.85,e2001d871271320b9f,4,-53,"174
",00:04:57.22,3,,
21:22:19.85,e2001d871271320b9f,4,-53,"174
",00:04:57.22,3,,
21:22:19.88,e2001d871271320b9f,4,-52,"174
",00:04:57.25,3,,
21:22:19.88,e2001d871271320b9f,4,-52,"174
",00:04:57.25,3,,
21:22:19.92,e2001d871271320b9f,4,-52,"171
",00:04:57.29,3,,
21:22:19.92,e2001d871271320b9f,4,-52,"171
",00:04:57.29,3,,
21:22:19.95,e2001d871271320b9f,4,-51,"171
",00:04:57.32,3,,
21:22:19.95,e2001d871271320b9f,4,-51,"171
",00:04:57.32,3,,
21:22:20.00,e2001d871271320b9f,4,-51,"171
",00:04:57.37,3,,
21:22:20.12,e2001d871271320b9f,4,-51,"174
",00:04:57.49,3,,
21:22:20.12,e2001d871271320b9f,4,-51,"174
",00:04:57.49,3,,
21:22:20.12,e2001d871271320b9f,4,-51,"174
",00:04:57.49,3,,
21:22:20.17,e2001d8712171320c120,1,-58,"174
",00:04:57.54,3,,
21:22:20.18,e2001d871271320b9f,4,-51,"168
",00:04:57.55,3,,
21:22:20.18,e2001d871271320b9f,4,-52,"174
",00:04:57.55,3,,
21:22:20.20,e2001d871271320b9f,4,-52,"174
",00:04:57.57,3,,
21:22:20.22,e2001d8712171320c120,1,-58,"174
",00:04:57.59,3,,
21:22:20.22,e2001d8712171320c120,1,-58,"174
",00:04:57.59,3,,
21:22:20.25,e2001d871271320b9f,4,-52,"171
",00:04:57.62,3,,
21:22:20.27,e2001d8712171320c120,1,-59,"174
",00:04:57.64,3,,
21:22:20.32,e2001d871271320b9f,4,-51,"174
",00:04:57.69,3,,
21:22:20.33,e2001d871271320b9f,4,-52,"171
",00:04:57.70,3,,
21:22:20.33,e2001d871271320b9f,4,-52,"171
",00:04:57.70,3,,
21:22:20.34,e2001d871271320b9f,4,-51,"174
",00:04:57.71,3,,
21:22:20.37,e2001d871271320b9f,4,-51,"171
",00:04:57.74,3,,
21:22:20.37,e2001d871271320b9f,4,-51,"171
",00:04:57.74,3,,
21:22:20.40,e2001d871271320b9f,4,-51,"171
",00:04:57.77,3,,
21:22:20.40,e2001d871271320b9f,4,-51,"171
",00:04:57.77,3,,
21:22:20.43,e2001d871271320b9f,4,-51,"171
",00:04:57.80,3,,
21:22:20.43,e2001d871271320b9f,4,-51,"171
",00:04:57.80,3,,
21:22:20.47,e2001d871271320b9f,4,-51,"171
",00:04:57.84,3,,
21:22:20.47,e2001d871271320b9f,4,-51,"171
",00:04:57.84,3,,
21:22:20.50,e2001d871271320b9f,4,-51,"171
",00:04:57.87,3,,
21:22:20.50,e2001d871271320b9f,4,-51,"171
",00:04:57.87,3,,
21:22:20.51,e2001d871271320b9f,4,-51,"174
",00:04:57.88,3,,
21:22:20.51,e2001d871271320b9f,4,-51,"174
",00:04:57.88,3,,
21:22:20.53,e2001d871271320b9f,4,-51,"174
",00:04:57.90,3,,
21:22:20.53,e2001d871271320b9f,4,-51,"174
",00:04:57.90,3,,
21:22:20.57,e2001d871271320b9f,4,-51,"174
",00:04:57.94,3,,
21:22:20.57,e2001d871271320b9f,4,-51,"174
",00:04:57.94,3,,
21:22:20.57,e2001d871271320b9f,4,-51,"174
",00:04:57.94,3,,
21:22:20.62,e2001d871271320b9f,4,-52,"171
",00:04:57.99,3,,
21:22:20.64,e2001d871271320b9f,4,-52,"174
",00:04:58.01,3,,
21:22:20.65,e2001d871271320b9f,4,-52,"168
",00:04:58.02,3,,
21:22:20.65,e2001d871271320b9f,4,-52,"168
",00:04:58.02,3,,
21:22:20.68,e2001d871271320b9f,4,-53,"171
",00:04:58.05,3,,
21:22:20.68,e2001d871271320b9f,4,-53,"171
",00:04:58.05,3,,
21:22:20.72,e2001d871271320b9f,4,-52,"174
",00:04:58.09,3,,
21:22:20.72,e2001d871271320b9f,4,-52,"174
",00:04:58.09,3,,
21:22:20.75,e2001d871271320b9f,4,-52,"174
",00:04:58.12,3,,
21:22:20.75,e2001d871271320b9f,4,-52,"174
",00:04:58.12,3,,
21:22:20.79,e2001d871271320b9f,4,-55,"171
",00:04:58.15,3,,
21:22:20.79,e2001d871271320b9f,4,-55,"171
",00:04:58.15,3,,
21:22:20.82,e2001d871271320b9f,4,-55,"174
",00:04:58.19,3,,
21:22:20.82,e2001d871271320b9f,4,-55,"174
",00:04:58.19,3,,
21:22:20.85,e2001d871271320b9f,4,-51,"171
",00:04:58.22,3,,
21:22:20.85,e2001d871271320b9f,4,-51,"171
",00:04:58.22,3,,
21:22:20.85,e2001d871271320b9f,4,-53,"174
",00:04:58.22,3,,
21:22:20.85,e2001d871271320b9f,4,-53,"174
",00:04:58.22,3,,
21:22:20.88,e2001d871271320b9f,4,-52,"168
",00:04:58.25,3,,
21:22:20.92,e2001d871271320b9f,4,-53,"168
",00:04:58.29,3,,
21:22:20.92,e2001d871271320b9f,4,-53,"168
",00:04:58.29,3,,
21:22:20.95,e2001d871271320b9f,4,-55,"174
",00:04:58.32,3,,
21:22:20.95,e2001d871271320b9f,4,-55,"174
",00:04:58.32,3,,
21:22:20.98,e2001d871271320b9f,4,-55,"171
",00:04:58.35,3,,
21:22:21.00,e2001d871271320b9f,4,-58,"174
",00:04:58.37,3,,
21:22:21.12,e2001d871271320b9f,4,-55,"171
",00:04:58.49,3,,
21:22:21.12,e2001d871271320b9f,4,-55,"171
",00:04:58.49,3,,
21:22:21.15,e2001d871271320b9f,4,-55,"171
",00:04:58.52,3,,
21:22:21.15,e2001d871271320b9f,4,-55,"171
",00:04:58.52,3,,
21:22:21.16,e2001d871271320b9f,4,-57,"174
",00:04:58.53,3,,
21:22:21.16,e2001d871271320b9f,4,-57,"174
",00:04:58.53,3,,
21:22:21.18,e2001d871271320b9f,4,-55,"165
",00:04:58.55,3,,
21:22:21.18,e2001d871271320b9f,4,-55,"165
",00:04:58.55,3,,
21:22:21.22,e2001d871271320b9f,4,-55,"171
",00:04:58.59,3,,
21:22:21.25,e2001d871271320b9f,4,-56,"171
",00:04:58.62,3,,
21:22:21.27,e2001d871271320b9f,4,-55,"171
",00:04:58.64,3,,
21:22:21.27,e2001d871271320b9f,4,-55,"171
",00:04:58.64,3,,
21:22:21.30,e2001d871271320b9f,4,-55,"171
",00:04:58.67,3,,
21:22:21.30,e2001d871271320b9f,4,-55,"171
",00:04:58.67,3,,
21:22:21.33,e2001d871271320b9f,4,-55,"171
",00:04:58.70,3,,
21:22:21.33,e2001d871271320b9f,4,-55,"171
",00:04:58.70,3,,
21:22:21.37,e2001d871271320b9f,4,-55,"171
",00:04:58.74,3,,
21:22:21.37,e2001d871271320b9f,4,-55,"171
",00:04:58.74,3,,
21:22:21.40,e2001d871271320b9f,4,-55,"171
",00:04:58.77,3,,
21:22:21.40,e2001d871271320b9f,4,-55,"171
",00:04:58.77,3,,
21:22:21.43,e2001d871271320b9f,4,-57,"171
",00:04:58.80,3,,
21:22:21.43,e2001d871271320b9f,4,-57,"171
",00:04:58.80,3,,
21:22:21.47,e2001d871271320b9f,4,-56,"174
",00:04:58.84,3,,
21:22:21.47,e2001d871271320b9f,4,-56,"174
",00:04:58.84,3,,
21:22:21.49,e2001d871271320b9f,4,-56,"171
",00:04:58.86,3,,
21:22:21.49,e2001d871271320b9f,4,-56,"171
",00:04:58.86,3,,
21:22:21.50,e2001d871271320b9f,4,-55,"171
",00:04:58.87,3,,
21:22:21.50,e2001d871271320b9f,4,-55,"171
",00:04:58.87,3,,
21:22:21.53,e2001d871271320b9f,4,-53,"174
",00:04:58.90,3,,
21:22:21.53,e2001d871271320b9f,4,-53,"174
",00:04:58.90,3,,
21:22:21.57,e2001d871271320b9f,4,-52,"174
",00:04:58.94,3,,
21:22:21.58,e2001d871271320b9f,4,-53,"171
",00:04:58.95,3,,
