time,id,tag_id,RSSI,phase,17:22.6,activity,,
20:25.8,e2001d8712171320c120,1,-58,"174
",03:03.2,3,,
20:27.8,e2001d8712171320c120,1,-58,"174
",03:05.1,3,,
20:27.8,e2001d8712171320c120,1,-59,"174
",03:05.2,3,,
20:29.3,e2001d8712171320c120,1,-58,"168
",03:06.7,3,,
20:31.5,e2001d8712171320c120,1,-59,"0
",03:08.9,3,,
20:31.9,e2001d8712171320c120,1,-58,"0
",03:09.3,3,,
20:32.0,e2001d8712171320c120,1,-59,"171
",03:09.3,3,,
20:32.5,e2001d8712171320c120,1,-59,"171
",03:09.9,3,,
20:33.2,e2001d8712171320c120,1,-59,"174
",03:10.6,3,,
20:56.7,e2001d8712171320c120,1,-58,"171
",03:34.0,4,,
20:56.7,e2001d8712171320c120,1,-58,"177
",03:34.0,4,,
20:56.7,e2001d8712171320c120,1,-59,"174
",03:34.1,4,,
20:56.8,e2001d8712171320c120,1,-61,"171
",03:34.1,4,,
20:56.8,e2001d8712171320c120,1,-58,"171
",03:34.2,4,,
20:57.6,e2001d8712171320c120,1,-59,"174
",03:35.0,4,,
20:57.6,e2001d8712171320c120,1,-59,"174
",03:35.0,4,,
21:00.5,e2001d8712171320c120,1,-59,"174
",03:37.9,4,,
21:03.2,e2001d8712171320c120,1,-59,"171
",03:40.5,4,,
21:03.2,e2001d8712171320c120,1,-58,"168
",03:40.6,4,,
21:03.2,e2001d8712171320c120,1,-59,"171
",03:40.6,4,,
21:03.3,e2001d8712171320c120,1,-59,"171
",03:40.7,4,,
21:03.3,e2001d8712171320c120,1,-58,"174
",03:40.7,4,,
21:03.4,e2001d8712171320c120,1,-58,"171
",03:40.7,4,,
21:03.4,e2001d8712171320c120,1,-58,"174
",03:40.8,4,,
21:03.4,e2001d8712171320c120,1,-59,"174
",03:40.8,4,,
21:03.5,e2001d8712171320c120,1,-61,"165
",03:40.8,4,,
21:03.5,e2001d8712171320c120,1,-59,"174
",03:40.9,4,,
21:03.6,e2001d8712171320c120,1,-59,"171
",03:40.9,4,,
21:03.7,e2001d8712171320c120,1,-58,"171
",03:41.0,4,,
21:03.7,e2001d8712171320c120,1,-59,"177
",03:41.0,4,,
21:03.7,e2001d8712171320c120,1,-59,"177
",03:41.1,4,,
21:06.2,e2001d8712171320c120,1,-59,"177
",03:43.5,4,,
21:06.2,e2001d8712171320c120,1,-61,"171
",03:43.5,4,,
21:06.3,e2001d8712171320c120,1,-61,"177
",03:43.6,4,,
21:06.3,e2001d8712171320c120,1,-59,"171
",03:43.7,4,,
21:06.3,e2001d8712171320c120,1,-61,"171
",03:43.7,4,,
21:06.4,e2001d8712171320c120,1,-59,"177
",03:43.7,4,,
21:08.2,e2001d8712171320c120,1,-58,"0
",03:45.5,4,,
21:08.2,e2001d8712171320c120,1,-58,"171
",03:45.5,4,,
21:08.2,e2001d8712171320c120,1,-59,"171
",03:45.6,4,,
21:08.3,e2001d8712171320c120,1,-59,"174
",03:45.6,4,,
21:08.3,e2001d8712171320c120,1,-61,"168
",03:45.7,4,,
21:13.9,e2001d8712171320c120,1,-61,"174
",03:51.3,4,,
21:14.0,e2001d8712171320c120,1,-58,"171
",03:51.3,4,,
21:14.0,e2001d8712171320c120,1,-59,"174
",03:51.4,4,,
21:14.3,e2001d8712171320c120,1,-59,"174
",03:51.7,4,,
21:15.7,e2001d8712171320c120,1,-59,"174
",03:53.1,4,,
21:17.0,e2001d8712171320c120,1,-59,"174
",03:54.4,4,,
21:18.7,e2001d8712171320c120,1,-58,"168
",03:56.0,4,,
21:18.7,e2001d8712171320c120,1,-58,"174
",03:56.1,4,,
21:18.7,e2001d8712171320c120,1,-59,"171
",03:56.1,4,,
21:18.8,e2001d8712171320c120,1,-61,"174
",03:56.1,4,,
21:18.9,e2001d8712171320c120,1,-59,"168
",03:56.2,4,,
21:18.9,e2001d8712171320c120,1,-59,"168
",03:56.3,4,,
21:19.9,e2001d8712171320c120,1,-61,"171
",03:57.2,4,,
21:19.9,e2001d8712171320c120,1,-59,"174
",03:57.3,4,,
21:19.9,e2001d8712171320c120,1,-59,"168
",03:57.3,4,,
21:20.0,e2001d8712171320c120,1,-59,"174
",03:57.3,4,,
21:20.1,e2001d8712171320c120,1,-59,"174
",03:57.5,4,,
21:20.2,e2001d8712171320c120,1,-59,"174
",03:57.5,4,,
21:20.2,e2001d8712171320c120,1,-59,"171
",03:57.5,4,,
21:20.2,e2001d8712171320c120,1,-59,"177
",03:57.5,4,,
21:20.2,e2001d8712171320c120,1,-61,"171
",03:57.6,4,,
21:21.6,e2001d8712171320c120,1,-58,"174
",03:59.0,4,,
21:21.7,e2001d8712171320c120,1,-58,"168
",03:59.0,4,,
21:21.7,e2001d8712171320c120,1,-59,"171
",03:59.1,4,,
21:21.8,e2001d8712171320c120,1,-59,"171
",03:59.1,4,,
21:21.8,e2001d8712171320c120,1,-59,"171
",03:59.2,4,,
21:24.2,e2001d8712171320c120,1,-59,"171
",04:01.6,4,,
21:24.3,e2001d8712171320c120,1,-59,"171
",04:01.6,4,,
21:24.3,e2001d8712171320c120,1,-59,"174
",04:01.7,4,,
21:24.6,e2001d8712171320c120,1,-58,"174
",04:02.0,4,,
21:24.7,e2001d8712171320c120,1,-59,"174
",04:02.0,4,,
21:24.7,e2001d8712171320c120,1,-58,"177
",04:02.0,4,,
21:24.7,e2001d8712171320c120,1,-59,"171
",04:02.1,4,,
21:24.8,e2001d8712171320c120,1,-59,"174
",04:02.1,4,,
21:24.8,e2001d8712171320c120,1,-58,"168
",04:02.2,4,,
21:24.9,e2001d8712171320c120,1,-59,"174
",04:02.2,4,,
21:24.9,e2001d8712171320c120,1,-58,"174
",04:02.3,4,,
21:27.4,e2001d8712171320c120,1,-59,"171
",04:04.8,4,,
21:27.5,e2001d8712171320c120,1,-59,"171
",04:04.8,4,,
21:27.5,e2001d8712171320c120,1,-58,"177
",04:04.9,4,,
21:28.5,e2001d8712171320c120,1,-59,"171
",04:05.8,4,,
21:28.5,e2001d8712171320c120,1,-59,"174
",04:05.9,4,,
21:28.6,e2001d8712171320c120,1,-59,"174
",04:05.9,4,,
21:29.9,e2001d8712171320c120,1,-59,"174
",04:07.3,4,,
21:29.9,e2001d8712171320c120,1,-59,"171
",04:07.3,4,,
21:30.0,e2001d8712171320c120,1,-58,"2
",04:07.3,4,,
21:30.2,e2001d8712171320c120,1,-58,"174
",04:07.5,4,,
21:30.3,e2001d8712171320c120,1,-59,"171
",04:07.6,4,,
21:30.3,e2001d8712171320c120,1,-59,"171
",04:07.7,4,,
21:30.3,e2001d8712171320c120,1,-58,"177
",04:07.7,4,,
21:30.4,e2001d8712171320c120,1,-59,"174
",04:07.7,4,,
21:30.4,e2001d8712171320c120,1,-58,"174
",04:07.7,4,,
21:30.7,e2001d8712171320c120,1,-58,"177
",04:08.0,4,,
21:31.0,e2001d8712171320c120,1,-59,"174
",04:08.4,4,,
21:31.4,e2001d8712171320c120,1,-58,"168
",04:08.7,4,,
21:31.4,e2001d8712171320c120,1,-58,"174
",04:08.8,4,,
21:31.5,e2001d8712171320c120,1,-58,"165
",04:08.8,4,,
21:31.5,e2001d8712171320c120,1,-58,"171
",04:08.9,4,,
21:31.5,e2001d8712171320c120,1,-59,"0
",04:08.9,4,,
21:33.0,e2001d8712171320c120,1,-59,"171
",04:10.3,4,,
21:33.0,e2001d8712171320c120,1,-59,"171
",04:10.3,4,,
21:33.1,e2001d8712171320c120,1,-58,"174
",04:10.5,4,,
21:33.1,e2001d8712171320c120,1,-59,"174
",04:10.5,4,,
21:33.2,e2001d8712171320c120,1,-58,"174
",04:10.5,4,,
21:33.2,e2001d8712171320c120,1,-59,"163
",04:10.5,4,,
21:33.2,e2001d8712171320c120,1,-59,"174
",04:10.6,4,,
21:33.2,e2001d8712171320c120,1,-59,"171
",04:10.6,4,,
21:33.3,e2001d8712171320c120,1,-59,"171
",04:10.6,4,,
21:33.3,e2001d8712171320c120,1,-61,"174
",04:10.7,4,,
21:33.5,e2001d8712171320c120,1,-58,"174
",04:10.9,4,,
21:33.5,e2001d8712171320c120,1,-58,"171
",04:10.9,4,,
21:35.2,e2001d8712171320c120,1,-59,"168
",04:12.5,4,,
21:35.2,e2001d8712171320c120,1,-57,"174
",04:12.6,4,,
21:35.3,e2001d8712171320c120,1,-57,"174
",04:12.6,4,,
21:35.3,e2001d8712171320c120,1,-57,"171
",04:12.7,4,,
21:35.4,e2001d8712171320c120,1,-58,"171
",04:12.7,4,,
21:35.4,e2001d8712171320c120,1,-58,"174
",04:12.7,4,,
21:35.4,e2001d8712171320c120,1,-58,"171
",04:12.8,4,,
21:35.5,e2001d8712171320c120,1,-59,"171
",04:12.8,4,,
21:35.8,e2001d8712171320c120,1,-58,"171
",04:13.2,4,,
21:35.9,e2001d8712171320c120,1,-57,"171
",04:13.2,4,,
21:35.9,e2001d8712171320c120,1,-58,"174
",04:13.3,4,,
21:36.0,e2001d8712171320c120,1,-58,"174
",04:13.3,4,,
21:40.5,e2001d8712171320c120,1,-58,"174
",04:17.9,4,,
21:40.6,e2001d8712171320c120,1,-61,"174
",04:17.9,4,,
21:40.6,e2001d8712171320c120,1,-61,"0
",04:18.0,4,,
21:40.6,e2001d8712171320c120,1,-59,"168
",04:18.0,4,,
21:40.7,e2001d8712171320c120,1,-59,"174
",04:18.1,4,,
21:41.3,e2001d8712171320c120,1,-58,"171
",04:18.6,4,,
21:41.3,e2001d8712171320c120,1,-58,"177
",04:18.7,4,,
21:41.4,e2001d8712171320c120,1,-61,"171
",04:18.7,4,,
21:41.4,e2001d8712171320c120,1,-59,"171
",04:18.8,4,,
21:41.4,e2001d8712171320c120,1,-59,"171
",04:18.8,4,,
21:41.5,e2001d8712171320c120,1,-61,"174
",04:18.8,4,,
21:41.6,e2001d8712171320c120,1,-59,"174
",04:18.9,4,,
21:41.6,e2001d8712171320c120,1,-61,"171
",04:19.0,4,,
21:41.6,e2001d8712171320c120,1,-58,"171
",04:19.0,4,,
21:41.7,e2001d8712171320c120,1,-59,"174
",04:19.0,4,,
21:41.7,e2001d8712171320c120,1,-59,"174
",04:19.1,4,,
21:41.7,e2001d8712171320c120,1,-58,"171
",04:19.1,4,,
21:41.8,e2001d8712171320c120,1,-59,"174
",04:19.2,4,,
21:41.8,e2001d8712171320c120,1,-58,"177
",04:19.2,4,,
21:41.9,e2001d8712171320c120,1,-59,"171
",04:19.2,4,,
21:42.9,e2001d8712171320c120,1,-61,"174
",04:20.3,4,,
21:43.0,e2001d8712171320c120,1,-59,"174
",04:20.3,4,,
21:43.0,e2001d8712171320c120,1,-61,"174
",04:20.4,4,,
21:43.1,e2001d8712171320c120,1,-58,"171
",04:20.5,4,,
21:43.2,e2001d8712171320c120,1,-58,"174
",04:20.5,4,,
21:43.2,e2001d8712171320c120,1,-59,"174
",04:20.6,4,,
21:43.7,e2001d8712171320c120,1,-58,"168
",04:21.0,4,,
21:44.0,e2001d8712171320c120,1,-59,"174
",04:21.4,4,,
21:44.5,e2001d8712171320c120,1,-59,"174
",04:21.9,4,,
21:44.5,e2001d8712171320c120,1,-59,"174
",04:21.9,4,,
21:44.6,e2001d8712171320c120,1,-61,"174
",04:21.9,4,,
21:44.6,e2001d8712171320c120,1,-58,"174
",04:22.0,4,,
21:44.7,e2001d8712171320c120,1,-58,"177
",04:22.0,4,,
21:44.7,e2001d8712171320c120,1,-59,"171
",04:22.1,4,,
21:44.8,e2001d8712171320c120,1,-59,"174
",04:22.1,4,,
21:44.8,e2001d8712171320c120,1,-59,"174
",04:22.2,4,,
21:44.8,e2001d8712171320c120,1,-58,"174
",04:22.2,4,,
21:44.9,e2001d8712171320c120,1,-58,"171
",04:22.2,4,,
21:44.9,e2001d8712171320c120,1,-59,"171
",04:22.3,4,,
21:44.9,e2001d8712171320c120,1,-59,"171
",04:22.3,4,,
21:45.8,e2001d8712171320c120,1,-59,"171
",04:23.1,4,,
21:45.8,e2001d8712171320c120,1,-59,"174
",04:23.2,4,,
21:46.2,e2001d8712171320c120,1,-59,"171
",04:23.6,4,,
21:46.3,e2001d8712171320c120,1,-59,"174
",04:23.6,4,,
21:46.7,e2001d8712171320c120,1,-59,"171
",04:24.1,4,,
21:46.8,e2001d8712171320c120,1,-61,"174
",04:24.1,4,,
21:46.9,e2001d8712171320c120,1,-59,"171
",04:24.2,4,,
21:47.9,e2001d8712171320c120,1,-58,"171
",04:25.2,4,,
21:47.9,e2001d8712171320c120,1,-58,"171
",04:25.3,4,,
21:48.9,e2001d8712171320c120,1,-58,"171
",04:26.3,4,,
21:49.0,e2001d8712171320c120,1,-58,"177
",04:26.3,4,,
21:49.0,e2001d8712171320c120,1,-58,"174
",04:26.3,4,,
21:49.1,e2001d8712171320c120,1,-58,"171
",04:26.5,4,,
21:49.5,e2001d8712171320c120,1,-58,"174
",04:26.9,4,,
21:49.8,e2001d8712171320c120,1,-59,"165
",04:27.2,4,,
21:50.4,e2001d8712171320c120,1,-58,"171
",04:27.8,4,,
21:50.5,e2001d8712171320c120,1,-59,"177
",04:27.8,4,,
21:50.6,e2001d8712171320c120,1,-59,"174
",04:27.9,4,,
21:50.6,e2001d8712171320c120,1,-59,"171
",04:27.9,4,,
21:50.6,e2001d8712171320c120,1,-59,"174
",04:28.0,4,,
21:50.6,e2001d8712171320c120,1,-59,"174
",04:28.0,4,,
21:50.7,e2001d8712171320c120,1,-61,"171
",04:28.0,4,,
21:51.8,e2001d8712171320c120,1,-59,"171
",04:29.2,4,,
21:51.8,e2001d8712171320c120,1,-59,"171
",04:29.2,4,,
21:51.9,e2001d8712171320c120,1,-58,"177
",04:29.2,4,,
21:51.9,e2001d8712171320c120,1,-58,"174
",04:29.3,4,,
21:52.0,e2001d8712171320c120,1,-58,"171
",04:29.3,4,,
21:52.0,e2001d8712171320c120,1,-58,"177
",04:29.4,4,,
21:52.1,e2001d8712171320c120,1,-59,"171
",04:29.5,4,,
21:52.2,e2001d8712171320c120,1,-61,"171
",04:29.5,4,,
21:52.3,e2001d8712171320c120,1,-61,"0
",04:29.7,4,,
21:52.8,e2001d8712171320c120,1,-59,"174
",04:30.2,4,,
21:52.9,e2001d8712171320c120,1,-59,"174
",04:30.3,4,,
21:52.9,e2001d8712171320c120,1,-59,"174
",04:30.3,4,,
21:53.0,e2001d8712171320c120,1,-61,"168
",04:30.3,4,,
21:53.1,e2001d8712171320c120,1,-59,"171
",04:30.5,4,,
21:53.2,e2001d8712171320c120,1,-59,"168
",04:30.5,4,,
21:53.2,e2001d8712171320c120,1,-59,"171
",04:30.5,4,,
21:53.2,e2001d8712171320c120,1,-59,"171
",04:30.6,4,,
21:53.3,e2001d8712171320c120,1,-58,"174
",04:30.6,4,,
21:53.3,e2001d8712171320c120,1,-58,"174
",04:30.7,4,,
21:53.3,e2001d8712171320c120,1,-58,"174
",04:30.7,4,,
21:53.3,e2001d8712171320c120,1,-59,"174
",04:30.7,4,,
21:53.4,e2001d8712171320c120,1,-59,"174
",04:30.7,4,,
21:53.4,e2001d8712171320c120,1,-59,"174
",04:30.8,4,,
21:53.8,e2001d8712171320c120,1,-58,"171
",04:31.2,4,,
21:54.8,e2001d8712171320c120,1,-59,"171
",04:32.2,4,,
21:54.9,e2001d8712171320c120,1,-59,"168
",04:32.2,4,,
21:55.8,e2001d8712171320c120,1,-59,"177
",04:33.2,4,,
21:55.8,e2001d8712171320c120,1,-61,"174
",04:33.2,4,,
21:55.9,e2001d8712171320c120,1,-58,"171
",04:33.2,4,,
21:55.9,e2001d8712171320c120,1,-58,"168
",04:33.3,4,,
21:56.0,e2001d8712171320c120,1,-58,"171
",04:33.3,4,,
21:56.1,e2001d8712171320c120,1,-58,"171
",04:33.5,4,,
21:56.2,e2001d8712171320c120,1,-59,"165
",04:33.5,4,,
21:56.4,e2001d8712171320c120,1,-59,"165
",04:33.8,4,,
21:56.5,e2001d8712171320c120,1,-59,"177
",04:33.8,4,,
21:56.5,e2001d8712171320c120,1,-59,"174
",04:33.8,4,,
21:56.7,e2001d8712171320c120,1,-58,"174
",04:34.0,4,,
21:57.3,e2001d8712171320c120,1,-61,"174
",04:34.7,4,,
21:57.3,e2001d8712171320c120,1,-58,"171
",04:34.7,4,,
21:57.4,e2001d8712171320c120,1,-59,"0
",04:34.7,4,,
21:57.8,e2001d8712171320c120,1,-58,"174
",04:35.2,4,,
21:57.9,e2001d8712171320c120,1,-59,"174
",04:35.3,4,,
22:00.2,e2001d8712171320c120,1,-59,"174
",04:37.6,4,,
22:00.3,e2001d8712171320c120,1,-59,"171
",04:37.6,4,,
22:00.3,e2001d8712171320c120,1,-59,"171
",04:37.6,4,,
22:00.3,e2001d8712171320c120,1,-61,"171
",04:37.7,4,,
22:00.4,e2001d8712171320c120,1,-61,"171
",04:37.8,4,,
22:00.4,e2001d8712171320c120,1,-59,"171
",04:37.8,4,,
22:00.5,e2001d8712171320c120,1,-59,"168
",04:37.8,4,,
22:02.8,e2001d8712171320c120,1,-59,"163
",04:40.1,3,,
22:02.8,e2001d8712171320c120,1,-58,"171
",04:40.2,3,,
22:02.8,e2001d8712171320c120,1,-59,"171
",04:40.2,3,,
22:02.9,e2001d8712171320c120,1,-58,"171
",04:40.2,3,,
22:02.9,e2001d8712171320c120,1,-59,"168
",04:40.3,3,,
22:02.9,e2001d8712171320c120,1,-58,"174
",04:40.3,3,,
22:03.0,e2001d8712171320c120,1,-58,"174
",04:40.3,3,,
22:03.1,e2001d8712171320c120,1,-59,"177
",04:40.5,3,,
22:03.2,e2001d8712171320c120,1,-59,"174
",04:40.5,3,,
22:03.2,e2001d8712171320c120,1,-59,"171
",04:40.6,3,,
22:03.3,e2001d8712171320c120,1,-61,"171
",04:40.6,3,,
22:03.3,e2001d8712171320c120,1,-59,"174
",04:40.7,3,,
22:03.4,e2001d8712171320c120,1,-59,"0
",04:40.7,3,,
22:03.7,e2001d8712171320c120,1,-58,"0
",04:41.0,3,,
22:03.8,e2001d8712171320c120,1,-58,"171
",04:41.2,3,,
22:04.4,e2001d8712171320c120,1,-59,"171
",04:41.8,3,,
22:04.5,e2001d8712171320c120,1,-58,"171
",04:41.8,3,,
22:04.5,e2001d8712171320c120,1,-59,"171
",04:41.9,3,,
22:04.6,e2001d8712171320c120,1,-59,"168
",04:41.9,3,,
22:04.6,e2001d8712171320c120,1,-58,"177
",04:42.0,3,,
22:04.6,e2001d8712171320c120,1,-59,"171
",04:42.0,3,,
22:04.6,e2001d8712171320c120,1,-59,"171
",04:42.0,3,,
22:05.4,e2001d8712171320c120,1,-59,"174
",04:42.8,3,,
22:05.4,e2001d8712171320c120,1,-59,"174
",04:42.8,3,,
22:05.5,e2001d8712171320c120,1,-58,"174
",04:42.8,3,,
22:05.5,e2001d8712171320c120,1,-58,"168
",04:42.9,3,,
22:05.6,e2001d8712171320c120,1,-58,"171
",04:42.9,3,,
22:05.6,e2001d8712171320c120,1,-58,"174
",04:43.0,3,,
22:05.6,e2001d8712171320c120,1,-58,"174
",04:43.0,3,,
22:05.7,e2001d8712171320c120,1,-58,"174
",04:43.0,3,,
22:05.7,e2001d8712171320c120,1,-58,"174
",04:43.1,3,,
22:07.1,e2001d8712171320c120,1,-59,"171
",04:44.5,3,,
22:07.2,e2001d8712171320c120,1,-59,"174
",04:44.5,3,,
22:07.2,e2001d8712171320c120,1,-61,"171
",04:44.5,3,,
22:07.2,e2001d8712171320c120,1,-59,"174
",04:44.6,3,,
22:07.3,e2001d8712171320c120,1,-59,"0
",04:44.6,3,,
22:07.3,e2001d8712171320c120,1,-59,"177
",04:44.6,3,,
22:07.3,e2001d8712171320c120,1,-58,"171
",04:44.7,3,,
22:10.6,e2001d8712171320c120,1,-58,"171
",04:48.0,3,,
22:10.6,e2001d8712171320c120,1,-57,"171
",04:48.0,3,,
22:10.7,e2001d8712171320c120,1,-58,"171
",04:48.0,3,,
22:11.3,e2001d8712171320c120,1,-59,"174
",04:48.7,3,,
22:11.3,e2001d8712171320c120,1,-58,"168
",04:48.7,3,,
22:11.4,e2001d8712171320c120,1,-57,"174
",04:48.7,3,,
22:11.4,e2001d8712171320c120,1,-58,"171
",04:48.8,3,,
22:11.4,e2001d8712171320c120,1,-58,"171
",04:48.8,3,,
22:11.5,e2001d8712171320c120,1,-58,"171
",04:48.8,3,,
22:12.6,e2001d8712171320c120,1,-58,"174
",04:50.0,3,,
22:13.2,e2001d8712171320c120,1,-58,"174
",04:50.6,3,,
22:13.3,e2001d8712171320c120,1,-57,"174
",04:50.6,3,,
22:14.8,e2001d8712171320c120,1,-58,"0
",04:52.2,3,,
22:15.5,e2001d8712171320c120,1,-58,"168
",04:52.9,3,,
22:15.7,e2001d8712171320c120,1,-61,"171
",04:53.0,3,,
22:15.8,e2001d8712171320c120,1,-59,"174
",04:53.2,3,,
22:16.3,e2001d8712171320c120,1,-58,"174
",04:53.7,3,,
22:16.3,e2001d8712171320c120,1,-58,"171
",04:53.7,3,,
22:17.1,e2001d8712171320c120,1,-59,"174
",04:54.5,3,,
22:17.2,e2001d8712171320c120,1,-57,"168
",04:54.5,3,,
22:17.2,e2001d8712171320c120,1,-58,"174
",04:54.6,3,,
22:17.3,e2001d8712171320c120,1,-59,"171
",04:54.6,3,,
22:18.6,e2001d8712171320c120,1,-58,"174
",04:56.0,3,,
22:19.3,e2001d8712171320c120,1,-58,"177
",04:56.7,3,,
22:19.3,e2001d8712171320c120,1,-58,"171
",04:56.7,3,,
22:19.4,e2001d8712171320c120,1,-58,"174
",04:56.7,3,,
22:20.2,e2001d8712171320c120,1,-58,"174
",04:57.5,3,,
22:20.2,e2001d8712171320c120,1,-58,"174
",04:57.6,3,,
22:20.3,e2001d8712171320c120,1,-59,"174
",04:57.6,3,,
22:22.1,e2001d8712171320c120,1,-58,"171
",04:59.5,3,,
22:22.2,e2001d8712171320c120,1,-58,"171
",04:59.5,3,,
22:22.8,e2001d8712171320c120,1,-59,"171
",05:00.2,3,,
22:23.1,e2001d8712171320c120,1,-58,"171
",05:00.5,3,,
22:23.1,e2001d8712171320c120,1,-59,"174
",05:00.5,3,,
22:23.8,e2001d8712171320c120,1,-59,"171
",05:01.2,3,,
22:23.9,e2001d8712171320c120,1,-58,"171
",05:01.2,3,,
22:24.9,e2001d8712171320c120,1,-58,"171
",05:02.2,3,,
22:25.7,e2001d8712171320c120,1,-58,"168
",05:03.1,3,,
22:26.5,e2001d8712171320c120,1,-59,"174
",05:03.9,3,,
22:27.2,e2001d8712171320c120,1,-59,"174
",05:04.5,3,,
22:27.6,e2001d8712171320c120,1,-58,"171
",05:05.0,3,,
22:28.6,e2001d8712171320c120,1,-58,"168
",05:06.0,3,,
22:28.6,e2001d8712171320c120,1,-59,"171
",05:06.0,3,,
22:29.9,e2001d8712171320c120,1,-59,"171
",05:07.3,3,,
22:30.5,e2001d8712171320c120,1,-59,"171
",05:07.9,3,,
22:30.6,e2001d8712171320c120,1,-58,"171
",05:07.9,3,,
22:34.6,e2001d8712171320c120,1,-59,"168
",05:12.0,4,,0.363636364
22:34.7,e2001d8712171320c120,1,-59,"171
",05:12.0,4,,
22:35.4,e2001d8712171320c120,1,-58,"0
",05:12.8,4,,
22:36.4,e2001d8712171320c120,1,-59,"174
",05:13.8,4,,
22:36.4,e2001d8712171320c120,1,-58,"174
",05:13.8,4,,
22:37.6,e2001d8712171320c120,1,-58,"171
",05:14.9,4,,
22:37.6,e2001d8712171320c120,1,-58,"0
",05:15.0,4,,
22:37.6,e2001d8712171320c120,1,-59,"174
",05:15.0,4,,
22:39.5,e2001d8712171320c120,1,-58,"171
",05:16.9,4,,
22:40.7,e2001d8712171320c120,1,-58,"171
",05:18.1,4,,
22:43.6,e2001d8712171320c120,1,-59,"174
",05:20.9,4,,
22:43.6,e2001d8712171320c120,1,-61,"165
",05:21.0,4,,
22:44.6,e2001d8712171320c120,1,-58,"171
",05:21.9,4,,
22:44.6,e2001d8712171320c120,1,-58,"171
",05:22.0,4,,
22:44.7,e2001d8712171320c120,1,-58,"171
",05:22.0,4,,
22:44.7,e2001d8712171320c120,1,-58,"174
",05:22.1,4,,
22:52.6,e2001d8712171320c120,1,-61,"171
",05:30.0,4,,
22:52.7,e2001d8712171320c120,1,-59,"168
",05:30.0,4,,
22:52.7,e2001d8712171320c120,1,-59,"171
",05:30.1,4,,
22:52.8,e2001d8712171320c120,1,-59,"171
",05:30.1,4,,
22:52.8,e2001d8712171320c120,1,-59,"168
",05:30.2,4,,
22:52.9,e2001d8712171320c120,1,-59,"171
",05:30.2,4,,
22:52.9,e2001d8712171320c120,1,-59,"171
",05:30.3,4,,
22:56.8,e2001d8712171320c120,1,-61,"171
",05:34.2,4,,
22:56.9,e2001d8712171320c120,1,-58,"171
",05:34.2,4,,
22:56.9,e2001d8712171320c120,1,-61,"174
",05:34.3,4,,
22:57.0,e2001d8712171320c120,1,-61,"177
",05:34.3,4,,
22:57.0,e2001d8712171320c120,1,-61,"174
",05:34.3,4,,
22:58.1,e2001d8712171320c120,1,-61,"168
",05:35.5,4,,
22:58.2,e2001d8712171320c120,1,-58,"171
",05:35.5,4,,
22:58.2,e2001d8712171320c120,1,-59,"174
",05:35.6,4,,
23:07.7,e2001d8712171320c120,1,-59,"174
",05:45.1,2,,
23:07.7,e2001d8712171320c120,1,-58,"171
",05:45.1,2,,
23:07.8,e2001d8712171320c120,1,-61,"174
",05:45.1,2,,
23:07.8,e2001d8712171320c120,1,-58,"168
",05:45.2,2,,
23:07.8,e2001d8712171320c120,1,-59,"171
",05:45.2,2,,
23:07.9,e2001d8712171320c120,1,-59,"174
",05:45.3,2,,
23:10.7,e2001d8712171320c120,1,-61,"174
",05:48.1,2,,
23:14.7,e2001d8712171320c120,1,-59,"174
",05:52.1,2,,
23:14.8,e2001d8712171320c120,1,-59,"174
",05:52.1,2,,
23:14.8,e2001d8712171320c120,1,-59,"174
",05:52.2,2,,
23:14.9,e2001d8712171320c120,1,-59,"174
",05:52.2,2,,
23:15.5,e2001d8712171320c120,1,-59,"177
",05:52.9,2,,
23:15.5,e2001d8712171320c120,1,-58,"171
",05:52.9,2,,
23:15.6,e2001d8712171320c120,1,-58,"174
",05:52.9,2,,
23:15.6,e2001d8712171320c120,1,-58,"171
",05:53.0,2,,
23:15.7,e2001d8712171320c120,1,-58,"171
",05:53.0,2,,
23:15.7,e2001d8712171320c120,1,-58,"174
",05:53.1,2,,
23:15.8,e2001d8712171320c120,1,-58,"174
",05:53.1,2,,
23:15.8,e2001d8712171320c120,1,-58,"171
",05:53.2,2,,
23:15.9,e2001d8712171320c120,1,-58,"177
",05:53.2,2,,
23:15.9,e2001d8712171320c120,1,-57,"171
",05:53.3,2,,
23:16.0,e2001d8712171320c120,1,-57,"174
",05:53.3,2,,
23:16.0,e2001d8712171320c120,1,-57,"171
",05:53.3,2,,
23:16.1,e2001d8712171320c120,1,-56,"171
",05:53.5,2,,
23:16.1,e2001d8712171320c120,1,-56,"171
",05:53.5,2,,
23:16.2,e2001d8712171320c120,1,-56,"171
",05:53.5,2,,
23:16.2,e2001d8712171320c120,1,-57,"168
",05:53.6,2,,
23:16.2,e2001d8712171320c120,1,-55,"0
",05:53.6,2,,
23:16.3,e2001d8712171320c120,1,-55,"174
",05:53.6,2,,
23:16.3,e2001d8712171320c120,1,-57,"171
",05:53.7,2,,
23:16.4,e2001d8712171320c120,1,-56,"171
",05:53.7,2,,
23:16.4,e2001d8712171320c120,1,-57,"174
",05:53.7,2,,
23:16.5,e2001d8712171320c120,1,-56,"174
",05:53.9,2,,
23:16.5,e2001d8712171320c120,1,-57,"171
",05:53.9,2,,
23:16.6,e2001d8712171320c120,1,-57,"168
",05:53.9,2,,
23:16.6,e2001d8712171320c120,1,-57,"171
",05:54.0,2,,
