time,activity,mean,variance,tag_id
12:51.2,7,-50,0,4
12:51.3,7,-51,0,2
12:51.3,7,-49,0,4
12:51.4,7,-49,0,2
12:51.4,7,-49,1,4
12:51.5,7,-58,1,1
12:51.5,7,-50,0,4
12:51.5,7,-51,0,4
12:51.6,7,-46,1,2
12:51.9,7,-48,3,2
12:51.9,7,-50,1,4
12:52.2,7,-47,8,2
12:52.3,7,-55,4,3
12:52.4,7,-51,0,3
12:52.4,7,-49,1,4
12:52.5,7,-47,0,2
12:52.6,7,-50,1,4
12:52.7,7,-46,0,2
12:52.7,7,-55,5,3
12:52.7,7,-51,4,4
12:52.9,7,-46,0,2
12:52.9,7,-49,0,4
12:53.1,7,-49,0,2
12:53.1,7,-49,0,4
12:53.2,7,-54,8,3
12:53.3,7,-58,0,1
12:53.3,7,-49,0,4
12:53.4,7,-54,7,3
12:53.5,7,-49,3,2
12:53.7,7,-47,0,2
12:53.7,7,-49,0,4
12:53.9,7,-47,1,2
12:53.9,7,-53,1,3
12:53.9,7,-49,0,4
12:54.1,7,-49,0,4
12:54.2,7,-55,0,3
12:54.3,7,-47,1,2
12:54.4,7,-49,0,4
12:54.5,7,-58,0,1
12:54.7,7,-47,0,2
12:54.7,7,-49,0,4
12:54.8,7,-54,1,3
12:54.9,7,-48,3,2
12:54.9,7,-49,0,4
