time,id,id_num,RSSI,phase,,activity,,,,,,,,,,,,,,,,
08:21.9,e2001d8712401320d4a0,2,-55,"171
",03:18.5,5,,,,,,,,,,,,,,,,
08:21.9,e2001d871271320b9f,4,-53,"174
",03:18.6,5,,,,,,,,,,,,,,,,
08:22.1,e2001d8712461320db93,3,-56,"174
",03:18.8,5,,,,,,,,,,,,,,,,
08:22.2,e2001d8712401320d4a0,2,-57,"174
",03:18.8,5,,,,,,,,,,,,,,,,
08:22.3,e2001d8712171320c120,1,-55,"168
",03:18.9,5,,,,,,,,,,,,,,,,
08:22.3,e2001d871271320b9f,4,-55,"174
",03:18.9,5,,,,,,,,,,,,,,,,
08:22.7,e2001d8712461320db93,3,-55,"174
",03:19.3,5,,,,,,,,,,,,,,,,
08:22.7,e2001d8712401320d4a0,2,-52,"174
",03:19.4,5,,,,,,,,,,,,,,,,
08:23.0,e2001d871271320b9f,4,-52,"171
",03:19.6,5,,,,,,,,,,,,,,,,
08:23.0,e2001d8712171320c120,1,-55,"171
",03:19.6,5,,,,,,,,,,,,,,,,
08:23.6,e2001d8712401320d4a0,2,-49,"174
",03:20.3,5,,,,,,,,,,,,,,,,
08:23.6,e2001d8712461320db93,3,-55,"171
",03:20.3,5,,,,,,,,,,,,,,,,
08:23.7,e2001d871271320b9f,4,-53,"174
",03:20.3,,,,,,,,,,,,,,,,,
08:23.7,e2001d8712461320db93,3,-58,"174
",03:20.3,,,,,,,,,,,,,,,,,
08:23.7,e2001d8712461320db93,3,-58,"174
",03:20.3,,,,,,,,,,,,,,,,,
08:23.7,e2001d8712401320d4a0,2,-49,"171
",03:20.4,,,,,,,,,,,,,,,,,
08:23.8,e2001d8712401320d4a0,2,-50,"171
",03:20.4,,,,,,,,,,,,,,,,,
08:23.8,e2001d8712461320db93,3,-55,"174
",03:20.4,,,,,,,,,,,,,,,,,
08:23.8,e2001d8712401320d4a0,2,-52,"171
",03:20.5,,,,,,,,,,,,,,,,,
08:23.8,e2001d8712461320db93,3,-52,"171
",03:20.5,,,,,,,,,,,,,,,,,
08:23.9,e2001d8712401320d4a0,2,-53,"174
",03:20.5,,,,,,,,,,,,,,,,,
08:23.9,e2001d8712461320db93,3,-52,"171
",03:20.5,,,,,,,,,,,,,,,,,
08:23.9,e2001d8712401320d4a0,2,-55,"171
",03:20.5,,,,,,,,,,,,,,,,,
08:23.9,e2001d8712461320db93,3,-52,"171
",03:20.6,,,,,,,,,,,,,,,,,
08:24.0,e2001d8712461320db93,3,-52,"168
",03:20.6,,,,,,,,,,,,,,,,,
08:24.0,e2001d8712401320d4a0,2,-55,"0
",03:20.6,,,,,,,,,,,,,,,,,
08:24.0,e2001d8712401320d4a0,2,-57,"171
",03:20.6,,,,,,,,,,,,,,,,,
08:24.2,e2001d8712461320db93,3,-51,"174
",03:20.8,,,,,,,,,,,,,,,,,
08:24.3,e2001d8712461320db93,3,-52,"174
",03:21.0,,,,,,,,,,,,,,,,,
08:24.5,e2001d8712461320db93,3,-52,"171
",03:21.1,,,,,,,,,,,,,,,,,
08:24.8,e2001d8712461320db93,3,-52,"174
",03:21.5,,,,,,,,,,,,,,,,,
08:24.1,e2001d8712461320db93,3,-52,"171
",03:20.8,,,,,,,,,,,,,,,,,
08:24.2,e2001d8712461320db93,3,-52,"174
",03:20.8,,,,,,,,,,,,,,,,,
08:24.2,e2001d8712461320db93,3,-52,"171
",03:20.8,,,,,,,,,,,,,,,,,
08:24.2,e2001d8712461320db93,3,-53,"171
",03:20.9,,,,,,,,,,,,,,,,,
08:24.3,e2001d8712461320db93,3,-53,"174
",03:20.9,,,,,,,,,,,,,,,,,
08:24.3,e2001d8712461320db93,3,-55,"171
",03:20.9,,,,,,,,,,,,,,,,,
08:24.3,e2001d8712461320db93,3,-55,"171
",03:21.0,,,,,,,,,,,,,,,,,
08:24.3,e2001d8712461320db93,3,-53,"174
",03:21.0,,,,,,,,,,,,,,,,,
08:24.4,e2001d8712461320db93,3,-55,"171
",03:21.0,,,,,,,,,,,,,,,,,
08:24.4,e2001d8712461320db93,3,-55,"174
",03:21.0,,,,,,,,,,,,,,,,,
08:24.4,e2001d8712461320db93,3,-56,"174
",03:21.1,,,,,,,,,,,,,,,,,
08:24.5,e2001d8712461320db93,3,-56,"174
",03:21.1,,,,,,,,,,,,,,,,,
08:24.5,e2001d8712461320db93,3,-55,"171
",03:21.1,,,,,,,,,,,,,,,,,
08:24.5,e2001d8712461320db93,3,-56,"168
",03:21.2,,,,,,,,,,,,,,,,,
08:24.6,e2001d8712461320db93,3,-55,"171
",03:21.2,,,,,,,,,,,,,,,,,
08:24.6,e2001d8712171320c120,1,-58,"171
",03:21.2,,,,,,,,,,,,,,,,,
08:24.6,e2001d8712461320db93,3,-55,"174
",03:21.3,,,,,,,,,,,,,,,,,
08:24.6,e2001d8712461320db93,3,-55,"174
",03:21.3,,,,,,,,,,,,,,,,,
08:24.7,e2001d8712171320c120,1,-58,"168
",03:21.3,,,,,,,,,,,,,,,,,
08:24.7,e2001d8712461320db93,3,-53,"174
",03:21.3,,,,,,,,,,,,,,,,,
08:24.7,e2001d8712171320c120,1,-57,"174
",03:21.3,,,,,,,,,,,,,,,,,
08:24.7,e2001d8712171320c120,1,-57,"171
",03:21.4,,,,,,,,,,,,,,,,,
08:24.8,e2001d8712461320db93,3,-53,"171
",03:21.4,,,,,,,,,,,,,,,,,
08:24.8,e2001d8712461320db93,3,-52,"174
",03:21.4,,,,,,,,,,,,,,,,,
08:24.8,e2001d8712461320db93,3,-52,"171
",03:21.4,,,,,,,,,,,,,,,,,
08:24.8,e2001d8712171320c120,1,-55,"171
",03:21.5,,,,,,,,,,,,,,,,,
08:24.9,e2001d8712461320db93,3,-52,"171
",03:21.5,,,,,,,,,,,,,,,,,
08:24.9,e2001d8712171320c120,1,-55,"171
",03:21.5,,,,,,,,,,,,,,,,,
08:24.9,e2001d8712461320db93,3,-52,"171
",03:21.5,,,,,,,,,,,,,,,,,
08:24.9,e2001d8712171320c120,1,-53,"174
",03:21.5,,,,,,,,,,,,,,,,,
08:24.9,e2001d8712171320c120,1,-52,"171
",03:21.6,,,,,,,,,,,,,,,,,
08:24.9,e2001d8712461320db93,3,-53,"171
",03:21.6,,,,,,,,,,,,,,,,,
08:25.0,e2001d8712461320db93,3,-55,"171
",03:21.6,,,,,,,,,,,,,,,,,
08:25.0,e2001d8712171320c120,1,-52,"171
",03:21.6,,,,,,,,,,,,,,,,,
08:25.5,e2001d8712171320c120,1,-51,"171
",03:22.1,,,,,,,,,,,,,,,,,
08:25.7,e2001d8712171320c120,1,-51,"171
",03:22.3,,,,,,,,,,,,,,,,,
08:25.8,e2001d8712461320db93,3,-53,"174
",03:22.5,,,,,,,,,,,,,,,,,
08:25.1,e2001d8712461320db93,3,-53,"171
",03:21.7,,,,,,,,,,,,,,,,,
08:25.1,e2001d8712171320c120,1,-51,"171
",03:21.8,,,,,,,,,,,,,,,,,
08:25.1,e2001d8712171320c120,1,-51,"171
",03:21.8,,,,,,,,,,,,,,,,,
08:25.2,e2001d8712461320db93,3,-53,"171
",03:21.8,,,,,,,,,,,,,,,,,
08:25.2,e2001d8712171320c120,1,-51,"174
",03:21.8,,,,,,,,,,,,,,,,,
08:25.2,e2001d8712461320db93,3,-53,"174
",03:21.8,,,,,,,,,,,,,,,,,
08:25.2,e2001d8712461320db93,3,-53,"171
",03:21.8,,,,,,,,,,,,,,,,,
08:25.2,e2001d8712171320c120,1,-51,"174
",03:21.9,,,,,,,,,,,,,,,,,
08:25.2,e2001d8712461320db93,3,-53,"171
",03:21.9,,,,,,,,,,,,,,,,,
08:25.3,e2001d8712171320c120,1,-51,"171
",03:21.9,,,,,,,,,,,,,,,,,
08:25.3,e2001d8712461320db93,3,-53,"174
",03:21.9,,,,,,,,,,,,,,,,,
08:25.3,e2001d8712171320c120,1,-51,"174
",03:21.9,,,,,,,,,,,,,,,,,
08:25.4,e2001d8712461320db93,3,-53,"171
",03:22.0,,,,,,,,,,,,,,,,,
08:25.4,e2001d8712171320c120,1,-51,"174
",03:22.0,,,,,,,,,,,,,,,,,
08:25.4,e2001d8712171320c120,1,-53,"171
",03:22.0,,,,,,,,,,,,,,,,,
08:25.4,e2001d8712171320c120,1,-52,"174
",03:22.1,,,,,,,,,,,,,,,,,
08:25.5,e2001d8712461320db93,3,-55,"174
",03:22.1,,,,,,,,,,,,,,,,,
08:25.5,e2001d8712461320db93,3,-55,"165
",03:22.1,,,,,,,,,,,,,,,,,
08:25.5,e2001d8712461320db93,3,-55,"174
",03:22.2,,,,,,,,,,,,,,,,,
08:25.5,e2001d8712171320c120,1,-52,"171
",03:22.2,,,,,,,,,,,,,,,,,
08:25.5,e2001d8712461320db93,3,-56,"171
",03:22.2,,,,,,,,,,,,,,,,,
08:25.6,e2001d8712171320c120,1,-52,"171
",03:22.2,,,,,,,,,,,,,,,,,
08:25.6,e2001d8712461320db93,3,-56,"174
",03:22.2,,,,,,,,,,,,,,,,,
08:25.6,e2001d8712171320c120,1,-52,"168
",03:22.3,,,,,,,,,,,,,,,,,
08:25.6,e2001d8712461320db93,3,-56,"174
",03:22.3,,,,,,,,,,,,,,,,,
08:25.7,e2001d8712171320c120,1,-52,"174
",03:22.3,,,,,,,,,,,,,,,,,
08:25.7,e2001d8712171320c120,1,-52,"174
",03:22.3,,,,,,,,,,,,,,,,,
08:25.7,e2001d8712461320db93,3,-57,"174
",03:22.3,,,,,,,,,,,,,,,,,
08:25.7,e2001d8712461320db93,3,-56,"171
",03:22.3,,,,,,,,,,,,,,,,,
08:25.7,e2001d8712171320c120,1,-52,"171
",03:22.4,,,,,,,,,,,,,,,,,
08:25.8,e2001d8712461320db93,3,-55,"171
",03:22.4,,,,,,,,,,,,,,,,,
08:25.8,e2001d8712171320c120,1,-51,"168
",03:22.4,,,,,,,,,,,,,,,,,
08:25.8,e2001d8712461320db93,3,-55,"171
",03:22.4,,,,,,,,,,,,,,,,,
08:25.8,e2001d8712171320c120,1,-51,"171
",03:22.5,,,,,,,,,,,,,,,,,
08:25.9,e2001d8712461320db93,3,-55,"171
",03:22.5,,,,,,,,,,,,,,,,,
08:25.9,e2001d8712171320c120,1,-51,"171
",03:22.5,,,,,,,,,,,,,,,,,
08:25.9,e2001d8712461320db93,3,-55,"174
",03:22.5,,,,,,,,,,,,,,,,,
08:25.9,e2001d8712171320c120,1,-51,"171
",03:22.5,,,,,,,,,,,,,,,,,
08:25.9,e2001d8712461320db93,3,-55,"174
",03:22.6,,,,,,,,,,,,,,,,,
08:25.9,e2001d8712171320c120,1,-51,"171
",03:22.6,,,,,,,,,,,,,,,,,
08:26.0,e2001d8712461320db93,3,-53,"171
",03:22.6,,,,,,,,,,,,,,,,,
08:26.0,e2001d8712171320c120,1,-51,"171
",03:22.6,,,,,,,,,,,,,,,,,
08:26.3,e2001d8712171320c120,1,-53,"168
",03:23.0,,,,,,,,,,,,,,,,,
08:26.5,e2001d8712461320db93,3,-58,"171
",03:23.1,,,,,,,,,,,,,,,,,
08:26.7,e2001d8712171320c120,1,-53,"174
",03:23.3,,,,,,,,,,,,,,,,,
08:27.0,e2001d8712461320db93,3,-58,"171
",03:23.6,,,,,,,,,,,,,,,,,
08:26.1,e2001d8712171320c120,1,-53,"174
",03:22.8,,,,,,,,,,,,,,,,,
08:26.1,e2001d8712171320c120,1,-53,"171
",03:22.8,,,,,,,,,,,,,,,,,
08:26.2,e2001d8712461320db93,3,-57,"171
",03:22.8,,,,,,,,,,,,,,,,,
08:26.2,e2001d8712171320c120,1,-53,"174
",03:22.8,,,,,,,,,,,,,,,,,
08:26.2,e2001d8712461320db93,3,-58,"171
",03:22.8,,,,,,,,,,,,,,,,,
08:26.2,e2001d8712461320db93,3,-58,"171
",03:22.8,,,,,,,,,,,,,,,,,
08:26.2,e2001d8712171320c120,1,-53,"171
",03:22.9,,,,,,,,,,,,,,,,,
08:26.2,e2001d8712171320c120,1,-53,"174
",03:22.9,,,,,,,,,,,,,,,,,
08:26.3,e2001d8712461320db93,3,-58,"174
",03:22.9,,,,,,,,,,,,,,,,,
08:26.3,e2001d8712461320db93,3,-57,"174
",03:22.9,,,,,,,,,,,,,,,,,
08:26.3,e2001d8712171320c120,1,-52,"168
",03:22.9,,,,,,,,,,,,,,,,,
08:26.3,e2001d8712461320db93,3,-57,"171
",03:23.0,,,,,,,,,,,,,,,,,
08:26.3,e2001d8712171320c120,1,-53,"174
",03:23.0,,,,,,,,,,,,,,,,,
08:26.4,e2001d8712461320db93,3,-57,"171
",03:23.0,,,,,,,,,,,,,,,,,
08:26.4,e2001d8712171320c120,1,-51,"174
",03:23.0,,,,,,,,,,,,,,,,,
08:26.4,e2001d8712171320c120,1,-50,"171
",03:23.0,,,,,,,,,,,,,,,,,
08:26.4,e2001d8712461320db93,3,-53,"168
",03:23.1,,,,,,,,,,,,,,,,,
08:26.5,e2001d8712171320c120,1,-51,"171
",03:23.1,,,,,,,,,,,,,,,,,
08:26.5,e2001d8712171320c120,1,-51,"168
",03:23.1,,,,,,,,,,,,,,,,,
08:26.5,e2001d8712461320db93,3,-53,"174
",03:23.1,,,,,,,,,,,,,,,,,
08:26.5,e2001d8712171320c120,1,-51,"174
",03:23.1,,,,,,,,,,,,,,,,,
08:26.5,e2001d8712461320db93,3,-53,"168
",03:23.2,,,,,,,,,,,,,,,,,
08:26.6,e2001d8712461320db93,3,-53,"174
",03:23.2,,,,,,,,,,,,,,,,,
08:26.6,e2001d8712171320c120,1,-51,"174
",03:23.2,,,,,,,,,,,,,,,,,
08:26.6,e2001d8712171320c120,1,-51,"174
",03:23.2,,,,,,,,,,,,,,,,,
08:26.6,e2001d8712461320db93,3,-55,"168
",03:23.2,,,,,,,,,,,,,,,,,
08:26.6,e2001d8712461320db93,3,-53,"174
",03:23.3,,,,,,,,,,,,,,,,,
08:26.6,e2001d8712171320c120,1,-51,"174
",03:23.3,,,,,,,,,,,,,,,,,
08:26.6,e2001d8712171320c120,1,-51,"171
",03:23.3,,,,,,,,,,,,,,,,,
08:26.7,e2001d8712461320db93,3,-53,"174
",03:23.3,,,,,,,,,,,,,,,,,
08:26.7,e2001d8712461320db93,3,-55,"171
",03:23.3,,,,,,,,,,,,,,,,,
08:26.7,e2001d8712171320c120,1,-51,"171
",03:23.4,,,,,,,,,,,,,,,,,
08:26.7,e2001d8712171320c120,1,-52,"174
",03:23.4,,,,,,,,,,,,,,,,,
08:26.8,e2001d8712461320db93,3,-57,"171
",03:23.4,,,,,,,,,,,,,,,,,
08:26.8,e2001d8712461320db93,3,-56,"168
",03:23.4,,,,,,,,,,,,,,,,,
08:26.8,e2001d8712171320c120,1,-52,"174
",03:23.4,,,,,,,,,,,,,,,,,
08:26.8,e2001d8712171320c120,1,-53,"171
",03:23.4,,,,,,,,,,,,,,,,,
08:26.8,e2001d8712461320db93,3,-55,"174
",03:23.5,,,,,,,,,,,,,,,,,
08:26.8,e2001d8712171320c120,1,-53,"171
",03:23.5,,,,,,,,,,,,,,,,,
08:26.9,e2001d8712461320db93,3,-56,"168
",03:23.5,,,,,,,,,,,,,,,,,
08:26.9,e2001d8712171320c120,1,-55,"168
",03:23.5,,,,,,,,,,,,,,,,,
08:26.9,e2001d8712461320db93,3,-56,"174
",03:23.5,,,,,,,,,,,,,,,,,
08:26.9,e2001d8712461320db93,3,-55,"174
",03:23.5,,,,,,,,,,,,,,,,,
08:26.9,e2001d8712171320c120,1,-55,"168
",03:23.6,,,,,,,,,,,,,,,,,
08:26.9,e2001d8712461320db93,3,-56,"171
",03:23.6,,,,,,,,,,,,,,,,,
08:27.0,e2001d8712171320c120,1,-55,"171
",03:23.6,,,,,,,,,,,,,,,,,
08:27.0,e2001d8712461320db93,3,-55,"174
",03:23.6,,,,,,,,,,,,,,,,,
08:27.0,e2001d8712171320c120,1,-53,"171
",03:23.6,,,,,,,,,,,,,,,,,
08:27.2,e2001d8712171320c120,1,-53,"171
",03:23.8,,,,,,,,,,,,,,,,,
08:27.3,e2001d8712461320db93,3,-55,"171
",03:24.0,,,,,,,,,,,,,,,,,
08:27.5,e2001d8712171320c120,1,-55,"174
",03:24.1,,,,,,,,,,,,,,,,,
08:27.7,e2001d8712461320db93,3,-55,"174
",03:24.3,,,,,,,,,,,,,,,,,
08:27.8,e2001d8712171320c120,1,-55,"171
",03:24.5,,,,,,,,,,,,,,,,,
08:28.0,e2001d8712461320db93,3,-57,"171
",03:24.6,,,,,,,,,,,,,,,,,
08:27.1,e2001d8712171320c120,1,-55,"171
",03:23.8,,,,,,,,,,,,,,,,,
08:27.1,e2001d8712461320db93,3,-55,"174
",03:23.8,,,,,,,,,,,,,,,,,
08:27.1,e2001d8712461320db93,3,-55,"171
",03:23.8,,,,,,,,,,,,,,,,,
08:27.2,e2001d8712171320c120,1,-55,"174
",03:23.8,,,,,,,,,,,,,,,,,
08:27.2,e2001d8712171320c120,1,-55,"174
",03:23.8,,,,,,,,,,,,,,,,,
08:27.2,e2001d8712461320db93,3,-55,"171
",03:23.9,,,,,,,,,,,,,,,,,
08:27.2,e2001d8712171320c120,1,-55,"174
",03:23.9,,,,,,,,,,,,,,,,,
08:27.3,e2001d8712461320db93,3,-55,"177
",03:23.9,,,,,,,,,,,,,,,,,
08:27.3,e2001d8712171320c120,1,-56,"168
",03:23.9,,,,,,,,,,,,,,,,,
08:27.3,e2001d8712461320db93,3,-55,"171
",03:23.9,,,,,,,,,,,,,,,,,
08:27.3,e2001d8712461320db93,3,-55,"171
",03:23.9,,,,,,,,,,,,,,,,,
08:27.3,e2001d8712171320c120,1,-57,"174
",03:24.0,,,,,,,,,,,,,,,,,
08:27.4,e2001d8712461320db93,3,-55,"174
",03:24.0,,,,,,,,,,,,,,,,,
08:27.4,e2001d8712461320db93,3,-53,"0
",03:24.0,,,,,,,,,,,,,,,,,
08:27.4,e2001d8712461320db93,3,-52,"174
",03:24.0,,,,,,,,,,,,,,,,,
08:27.4,e2001d8712461320db93,3,-53,"174
",03:24.1,,,,,,,,,,,,,,,,,
08:27.4,e2001d8712171320c120,1,-58,"168
",03:24.1,,,,,,,,,,,,,,,,,
08:27.5,e2001d8712461320db93,3,-53,"171
",03:24.1,,,,,,,,,,,,,,,,,
08:27.5,e2001d8712461320db93,3,-55,"174
",03:24.1,,,,,,,,,,,,,,,,,
08:27.5,e2001d8712461320db93,3,-55,"174
",03:24.2,,,,,,,,,,,,,,,,,
08:27.6,e2001d8712461320db93,3,-55,"171
",03:24.2,,,,,,,,,,,,,,,,,
08:27.6,e2001d8712461320db93,3,-55,"171
",03:24.2,,,,,,,,,,,,,,,,,
08:27.6,e2001d8712461320db93,3,-55,"174
",03:24.3,,,,,,,,,,,,,,,,,
08:27.7,e2001d8712461320db93,3,-55,"171
",03:24.3,,,,,,,,,,,,,,,,,
08:27.7,e2001d8712461320db93,3,-55,"174
",03:24.3,,,,,,,,,,,,,,,,,
08:27.7,e2001d8712461320db93,3,-55,"171
",03:24.4,,,,,,,,,,,,,,,,,
08:27.7,e2001d8712461320db93,3,-55,"171
",03:24.4,,,,,,,,,,,,,,,,,
08:27.8,e2001d8712461320db93,3,-56,"174
",03:24.4,,,,,,,,,,,,,,,,,
08:27.8,e2001d8712461320db93,3,-56,"168
",03:24.5,,,,,,,,,,,,,,,,,
08:27.9,e2001d8712461320db93,3,-56,"171
",03:24.5,,,,,,,,,,,,,,,,,
08:27.9,e2001d8712461320db93,3,-56,"171
",03:24.5,,,,,,,,,,,,,,,,,
08:27.9,e2001d8712461320db93,3,-55,"174
",03:24.6,,,,,,,,,,,,,,,,,
08:28.0,e2001d8712461320db93,3,-56,"171
",03:24.6,,,,,,,,,,,,,,,,,
08:28.0,e2001d8712461320db93,3,-55,"168
",03:24.6,,,,,,,,,,,,,,,,,
08:28.2,e2001d8712461320db93,3,-56,"171
",03:24.8,,,,,,,,,,,,,,,,,
08:28.3,e2001d8712461320db93,3,-55,"174
",03:25.0,,,,,,,,,,,,,,,,,
08:28.5,e2001d8712461320db93,3,-55,"171
",03:25.1,,,,,,,,,,,,,,,,,
08:28.8,e2001d8712461320db93,3,-55,"171
",03:25.5,,,,,,,,,,,,,,,,,
08:28.1,e2001d8712461320db93,3,-55,"171
",03:24.8,,,,,,,,,,,,,,,,,
08:28.2,e2001d8712461320db93,3,-55,"168
",03:24.8,,,,,,,,,,,,,,,,,
08:28.2,e2001d8712461320db93,3,-55,"174
",03:24.8,,,,,,,,,,,,,,,,,
08:28.2,e2001d8712461320db93,3,-55,"171
",03:24.9,,,,,,,,,,,,,,,,,
08:28.2,e2001d8712461320db93,3,-55,"168
",03:24.9,,,,,,,,,,,,,,,,,
08:28.3,e2001d8712461320db93,3,-55,"174
",03:24.9,,,,,,,,,,,,,,,,,
08:28.3,e2001d8712461320db93,3,-55,"171
",03:25.0,,,,,,,,,,,,,,,,,
08:28.4,e2001d8712461320db93,3,-57,"168
",03:25.0,,,,,,,,,,,,,,,,,
08:28.4,e2001d8712461320db93,3,-58,"171
",03:25.0,,,,,,,,,,,,,,,,,
08:28.4,e2001d8712461320db93,3,-57,"171
",03:25.0,,,,,,,,,,,,,,,,,
08:28.4,e2001d8712461320db93,3,-58,"168
",03:25.1,,,,,,,,,,,,,,,,,
08:28.5,e2001d8712461320db93,3,-57,"171
",03:25.1,,,,,,,,,,,,,,,,,
08:28.5,e2001d8712461320db93,3,-57,"171
",03:25.1,,,,,,,,,,,,,,,,,
08:28.5,e2001d8712461320db93,3,-57,"174
",03:25.2,,,,,,,,,,,,,,,,,
08:28.6,e2001d8712461320db93,3,-57,"171
",03:25.2,,,,,,,,,,,,,,,,,
08:28.6,e2001d8712461320db93,3,-58,"174
",03:25.2,,,,,,,,,,,,,,,,,
08:28.6,e2001d8712461320db93,3,-58,"174
",03:25.3,,,,,,,,,,,,,,,,,
08:28.7,e2001d8712461320db93,3,-58,"174
",03:25.3,,,,,,,,,,,,,,,,,
08:28.7,e2001d8712461320db93,3,-58,"171
",03:25.3,,,,,,,,,,,,,,,,,
08:28.7,e2001d8712461320db93,3,-55,"174
",03:25.4,,,,,,,,,,,,,,,,,
08:28.7,e2001d8712461320db93,3,-55,"171
",03:25.4,,,,,,,,,,,,,,,,,
08:28.8,e2001d8712461320db93,3,-55,"171
",03:25.4,,,,,,,,,,,,,,,,,
08:28.8,e2001d8712461320db93,3,-56,"168
",03:25.4,,,,,,,,,,,,,,,,,
08:28.8,e2001d8712461320db93,3,-56,"171
",03:25.5,,,,,,,,,,,,,,,,,
08:28.9,e2001d8712461320db93,3,-55,"174
",03:25.5,,,,,,,,,,,,,,,,,
08:28.9,e2001d8712461320db93,3,-55,"171
",03:25.5,,,,,,,,,,,,,,,,,
08:28.9,e2001d8712461320db93,3,-56,"168
",03:25.6,,,,,,,,,,,,,,,,,
08:29.0,e2001d8712461320db93,3,-56,"174
",03:25.6,,,,,,,,,,,,,,,,,
08:29.0,e2001d8712461320db93,3,-56,"174
",03:25.6,,,,,,,,,,,,,,,,,
08:29.2,e2001d8712461320db93,3,-57,"171
",03:25.8,,,,,,,,,,,,,,,,,
08:29.5,e2001d8712461320db93,3,-56,"168
",03:26.1,,,,,,,,,,,,,,,,,
08:29.8,e2001d8712461320db93,3,-55,"171
",03:26.5,,,,,,,,,,,,,,,,,
08:29.1,e2001d8712461320db93,3,-56,"171
",03:25.8,,,,,,,,,,,,,,,,,
08:29.2,e2001d8712461320db93,3,-56,"171
",03:25.8,,,,,,,,,,,,,,,,,
08:29.2,e2001d8712461320db93,3,-55,"174
",03:25.8,,,,,,,,,,,,,,,,,
08:29.2,e2001d8712461320db93,3,-56,"171
",03:25.9,,,,,,,,,,,,,,,,,
08:29.3,e2001d8712461320db93,3,-55,"174
",03:25.9,,,,,,,,,,,,,,,,,
08:29.3,e2001d8712461320db93,3,-55,"171
",03:25.9,,,,,,,,,,,,,,,,,
08:29.3,e2001d8712461320db93,3,-55,"174
",03:26.0,,,,,,,,,,,,,,,,,
08:29.3,e2001d8712461320db93,3,-55,"174
",03:26.0,,,,,,,,,,,,,,,,,
08:29.4,e2001d8712461320db93,3,-55,"171
",03:26.0,,,,,,,,,,,,,,,,,
08:29.4,e2001d8712461320db93,3,-53,"171
",03:26.0,,,,,,,,,,,,,,,,,
08:29.4,e2001d8712461320db93,3,-52,"174
",03:26.1,,,,,,,,,,,,,,,,,
08:29.5,e2001d8712461320db93,3,-53,"171
",03:26.1,,,,,,,,,,,,,,,,,
08:29.5,e2001d8712461320db93,3,-53,"171
",03:26.1,,,,,,,,,,,,,,,,,
08:29.5,e2001d8712461320db93,3,-52,"168
",03:26.2,,,,,,,,,,,,,,,,,
08:29.6,e2001d8712461320db93,3,-51,"171
",03:26.2,,,,,,,,,,,,,,,,,
08:29.6,e2001d8712461320db93,3,-52,"174
",03:26.2,,,,,,,,,,,,,,,,,
08:29.6,e2001d8712461320db93,3,-57,"171
",03:26.3,,,,,,,,,,,,,,,,,
08:29.7,e2001d8712461320db93,3,-58,"168
",03:26.3,,,,,,,,,,,,,,,,,
08:29.7,e2001d8712461320db93,3,-58,"171
",03:26.3,,,,,,,,,,,,,,,,,
08:29.7,e2001d8712461320db93,3,-56,"174
",03:26.4,,,,,,,,,,,,,,,,,
08:29.7,e2001d871271320b9f,4,-58,"174
",03:26.4,,,,,,,,,,,,,,,,,
08:29.8,e2001d871271320b9f,4,-57,"171
",03:26.4,,,,,,,,,,,,,,,,,
08:29.8,e2001d8712461320db93,3,-57,"171
",03:26.4,,,,,,,,,,,,,,,,,
08:29.8,e2001d8712461320db93,3,-57,"174
",03:26.4,,,,,,,,,,,,,,,,,
08:29.8,e2001d8712461320db93,3,-57,"174
",03:26.5,,,,,,,,,,,,,,,,,
08:29.9,e2001d8712461320db93,3,-57,"174
",03:26.5,,,,,,,,,,,,,,,,,
08:29.9,e2001d8712461320db93,3,-56,"171
",03:26.5,,,,,,,,,,,,,,,,,
08:29.9,e2001d8712461320db93,3,-57,"174
",03:26.6,,,,,,,,,,,,,,,,,
08:30.2,e2001d8712461320db93,3,-59,"171
",03:26.8,,,,,,,,,,,,,,,,,
08:30.2,e2001d8712461320db93,3,-55,"168
",03:26.8,,,,,,,,,,,,,,,,,
08:30.2,e2001d8712461320db93,3,-52,"174
",03:26.9,,,,,,,,,,,,,,,,,
08:30.3,e2001d8712461320db93,3,-55,"174
",03:26.9,,,,,,,,,,,,,,,,,
08:30.3,e2001d8712461320db93,3,-55,"174
",03:27.0,,,,,,,,,,,,,,,,,
08:30.3,e2001d8712461320db93,3,-55,"171
",03:27.0,,,,,,,,,,,,,,,,,
08:30.4,e2001d8712461320db93,3,-55,"174
",03:27.0,,,,,,,,,,,,,,,,,
08:30.4,e2001d8712461320db93,3,-55,"171
",03:27.0,,,,,,,,,,,,,,,,,
08:30.4,e2001d8712461320db93,3,-57,"171
",03:27.1,,,,,,,,,,,,,,,,,
08:30.5,e2001d8712461320db93,3,-58,"174
",03:27.1,,,,,,,,,,,,,,,,,
08:30.5,e2001d8712461320db93,3,-57,"174
",03:27.1,,,,,,,,,,,,,,,,,
08:30.5,e2001d8712461320db93,3,-58,"174
",03:27.2,,,,,,,,,,,,,,,,,
08:30.5,e2001d8712461320db93,3,-59,"174
",03:27.2,,,,,,,,,,,,,,,,,
08:30.7,e2001d8712461320db93,3,-57,"174
",03:27.3,,,,,,,,,,,,,,,,,
08:30.7,e2001d8712461320db93,3,-57,"171
",03:27.4,,,,,,,,,,,,,,,,,
08:30.8,e2001d8712461320db93,3,-57,"171
",03:27.4,,,,,,,,,,,,,,,,,
08:30.8,e2001d8712461320db93,3,-57,"171
",03:27.4,,,,,,,,,,,,,,,,,
08:30.8,e2001d8712461320db93,3,-58,"174
",03:27.5,,,,,,,,,,,,,,,,,
