, ,run,activity,time,id,RSSI,phase
6219,,7,6,14 0 48 35694,4,-52,174
6220,,7,6,14 0 48 35727,3,-55,174
6221,,7,6,14 0 48 35743,2,-52,174
6222,,7,6,14 0 48 35760,4,-52,174
6223,,7,6,14 0 48 35793,3,-55,168
6224,,7,6,14 0 48 35810,2,-52,171
6225,,7,6,14 0 48 35826,4,-51,174
6226,,7,6,14 0 48 35843,3,-55,168
6227,,7,6,14 0 48 35861,4,-52,171
6228,,7,6,14 0 48 35877,2,-52,171
6229,,7,6,14 0 48 35910,4,-52,168
6230,,7,6,14 0 48 35927,2,-53,171
6231,,7,6,14 0 48 35944,3,-55,174
6232,,7,6,14 0 48 35992,3,-55,174
6233,,7,6,14 0 48 36010,4,-51,177
6234,,7,6,14 0 48 36027,2,-53,174
6235,,7,6,14 0 48 36044,4,-52,174
6236,,7,6,14 0 48 36061,3,-55,168
6237,,7,6,14 0 48 36094,2,-53,0
6238,,7,6,14 0 48 36110,4,-52,168
6239,,7,6,14 0 48 36127,4,-55,174
6240,,7,6,14 0 48 36144,1,-57,171
6241,,7,6,14 0 48 36160,3,-58,171
6242,,7,6,14 0 48 36177,2,-52,174
6243,,7,6,14 0 48 36211,4,-55,174
6244,,7,6,14 0 48 36227,2,-52,174
6245,,7,6,14 0 48 36277,1,-56,174
6246,,7,6,14 0 48 36293,3,-58,171
6247,,7,6,14 0 48 36309,2,-55,171
6248,,7,6,14 0 49 36344,1,-55,171
6249,,7,6,14 0 49 36361,4,-53,171
6250,,7,6,14 0 49 36376,2,-53,174
6251,,7,6,14 0 49 36393,3,-58,171
6252,,7,6,14 0 49 36410,1,-56,168
6253,,7,6,14 0 49 36427,4,-55,174
6254,,7,6,14 0 49 36460,2,-55,174
6255,,7,6,14 0 49 36477,4,-53,168
6256,,7,6,14 0 49 36510,2,-55,171
6257,,7,6,14 0 49 36527,3,-57,174
6258,,7,6,14 0 49 36543,2,-53,174
6259,,7,6,14 0 49 36560,4,-53,177
6260,,7,6,14 0 49 36578,1,-56,174
6261,,7,6,14 0 49 36594,4,-53,168
