,run,activity,time,id,RSSI,phase
19,5,2,16 48 52 18940,1,-49,171
20,5,2,16 48 52 18957,2,-52,174
21,5,2,16 48 52 19007,2,-52,171
22,5,2,16 48 52 19024,3,-52,174
23,5,2,16 48 52 19073,1,-49,174
24,5,2,16 48 52 19090,2,-52,174
25,5,2,16 48 53 19107,1,-49,174
26,5,2,16 48 53 19123,3,-55,174
27,5,2,16 48 53 19156,2,-53,174
28,5,2,16 48 53 19172,3,-55,174
31,5,2,16 48 53 19224,1,-49,174
32,5,2,16 48 53 19240,2,-55,168
33,5,2,16 48 53 19273,1,-49,171
34,5,2,16 48 53 19290,3,-55,174
35,5,2,16 48 53 19307,2,-55,171
36,5,2,16 48 53 19324,1,-49,174
37,5,2,16 48 53 19357,2,-55,174
38,5,2,16 48 53 19373,3,-57,174
39,5,2,16 48 53 19390,1,-47,174
40,5,2,16 48 53 19407,2,-52,174
42,5,2,16 48 53 19440,3,-58,171
43,5,2,16 48 53 19456,1,-49,174
44,5,2,16 48 53 19489,1,-47,168
46,5,2,16 48 53 19522,1,-49,174
47,5,2,16 48 53 19540,2,-53,171
49,5,2,16 48 53 19573,2,-55,168
50,5,2,16 48 53 19590,1,-49,171
52,5,2,16 48 53 19623,1,-49,168
53,5,2,16 48 53 19656,1,-49,171
54,5,2,16 48 53 19706,3,-58,168
55,5,2,16 48 53 19724,1,-49,171
57,5,2,16 48 53 19757,3,-58,174
59,5,2,16 48 53 19790,3,-58,171
60,5,2,16 48 53 19807,1,-49,171
61,5,2,16 48 53 19822,3,-58,174
62,5,2,16 48 53 19839,1,-49,174
63,5,2,16 48 53 19874,1,-49,174
64,5,2,16 48 53 19889,3,-56,174
65,5,2,16 48 53 19905,1,-49,174
66,5,2,16 48 53 19923,3,-57,171
68,5,2,16 48 53 19957,1,-49,171
69,5,2,16 48 53 19973,3,-57,171
70,5,2,16 48 53 19989,1,-47,171
71,5,2,16 48 53 20005,3,-58,165
73,5,2,16 48 53 20039,3,-58,174
74,5,2,16 48 53 20056,1,-47,174
75,5,2,16 48 53 20073,2,-58,174
76,5,2,16 48 53 20089,1,-47,171
78,5,2,16 48 54 20123,3,-57,168
79,5,2,16 48 54 20139,2,-55,174
80,5,2,16 48 54 20156,1,-47,174
81,5,2,16 48 54 20173,3,-55,171
83,5,2,16 48 54 20206,2,-58,174
84,5,2,16 48 54 20223,1,-47,171
86,5,2,16 48 54 20256,3,-55,171
87,5,2,16 48 54 20273,2,-58,174
89,5,2,16 48 54 20306,2,-57,171
90,5,2,16 48 54 20322,1,-47,174
91,5,2,16 48 54 20373,3,-55,174
92,5,2,16 48 54 20389,1,-47,171
93,5,2,16 48 54 20440,1,-46,171
94,5,2,16 48 54 20456,3,-55,174
95,5,2,16 48 54 20490,2,-55,168
97,5,2,16 48 54 20524,1,-47,171
98,5,2,16 48 54 20540,2,-56,174
101,5,2,16 48 54 20589,2,-55,174
102,5,2,16 48 54 20606,1,-47,171
103,5,2,16 48 54 20639,1,-47,171
0,5,3,16 48 57 23190,2,-58,174
2,5,3,16 48 57 23223,1,-49,168
3,5,3,16 48 57 23257,2,-57,174
5,5,3,16 48 57 23289,3,-55,171
6,5,3,16 48 57 23307,1,-49,174
9,5,3,16 48 57 23357,1,-49,174
10,5,3,16 48 57 23373,1,-49,168
12,5,3,16 48 57 23423,3,-56,174
14,5,3,16 48 57 23457,1,-49,174
16,5,3,16 48 57 23490,1,-49,174
17,5,3,16 48 57 23507,3,-57,174
20,5,3,16 48 57 23556,3,-56,168
21,5,3,16 48 57 23572,1,-49,174
22,5,3,16 48 57 23607,3,-55,174
23,5,3,16 48 57 23640,1,-47,174
24,5,3,16 48 57 23690,2,-58,171
25,5,3,16 48 57 23706,1,-49,174
26,5,3,16 48 57 23757,2,-56,174
27,5,3,16 48 57 23773,3,-57,171
28,5,3,16 48 57 23789,1,-49,171
29,5,3,16 48 57 23807,2,-56,174
30,5,3,16 48 57 23824,3,-57,174
32,5,3,16 48 57 23856,1,-49,174
33,5,3,16 48 57 23873,2,-58,174
34,5,3,16 48 57 23890,3,-57,174
36,5,3,16 48 57 23924,1,-49,174
37,5,3,16 48 57 23939,3,-55,174
39,5,3,16 48 57 23972,1,-49,174
40,5,3,16 48 57 23990,3,-55,174
41,5,3,16 48 57 24007,3,-55,174
42,5,3,16 48 57 24023,1,-49,168
43,5,3,16 48 57 24040,1,-49,174
44,5,3,16 48 57 24057,3,-55,171
46,5,3,16 48 57 24090,1,-50,168
47,5,3,16 48 58 24107,3,-55,168
48,5,3,16 48 58 24124,2,-58,174
49,5,3,16 48 58 24157,1,-51,171
50,5,3,16 48 58 24173,2,-57,177
51,5,3,16 48 58 24190,3,-56,171
53,5,3,16 48 58 24223,1,-52,174
56,5,3,16 48 58 24272,1,-52,174
57,5,3,16 48 58 24289,2,-56,174
58,5,3,16 48 58 24324,1,-52,174
59,5,3,16 48 58 24339,1,-52,174
60,5,3,16 48 58 24357,2,-58,168
63,5,3,16 48 58 24407,2,-57,177
64,5,3,16 48 58 24423,1,-52,174
65,5,3,16 48 58 24440,1,-52,174
66,5,3,16 48 58 24456,2,-57,174
67,5,3,16 48 58 24473,1,-52,168
68,5,3,16 48 58 24490,2,-57,174
70,5,3,16 48 58 24523,1,-52,174
72,5,3,16 48 58 24557,1,-52,174
74,5,3,16 48 58 24590,3,-55,171
75,5,3,16 48 58 24622,1,-53,171
76,5,3,16 48 58 24640,3,-56,174
77,5,3,16 48 58 24656,3,-57,174
78,5,3,16 48 58 24673,1,-52,174
79,5,3,16 48 58 24689,1,-55,171
81,5,3,16 48 58 24722,3,-57,171
83,5,3,16 48 58 24774,1,-53,174
85,5,3,16 48 58 24806,3,-57,174
87,5,3,16 48 58 24840,1,-53,171
88,5,3,16 48 58 24857,3,-57,171
90,5,3,16 48 58 24890,1,-53,174
93,5,3,16 48 58 24939,1,-53,171
94,5,3,16 48 58 24957,3,-56,174
95,5,3,16 48 58 24973,1,-55,174
96,5,3,16 48 58 24990,3,-58,168
97,5,3,16 48 58 25007,1,-53,171
99,5,3,16 48 58 25040,1,-53,168
100,5,3,16 48 58 25056,3,-57,174
101,5,3,16 48 58 25074,1,-53,174
102,5,3,16 48 58 25090,3,-57,171
105,5,3,16 48 59 25140,3,-57,174
106,5,3,16 48 59 25156,1,-53,174
107,5,3,16 48 59 25174,1,-53,171
108,5,3,16 48 59 25190,3,-57,174
109,5,3,16 48 59 25207,3,-57,171
110,5,3,16 48 59 25223,1,-53,171
111,5,3,16 48 59 25240,1,-55,171
112,5,3,16 48 59 25257,3,-58,171
114,5,3,16 48 59 25290,1,-53,171
115,5,3,16 48 59 25324,3,-57,174
116,5,3,16 48 59 25339,1,-53,174
118,5,3,16 48 59 25373,1,-53,171
119,5,3,16 48 59 25389,3,-57,171
0,5,4,16 49 3 29340,1,-55,174
2,5,4,16 49 3 29373,1,-55,174
4,5,4,16 49 3 29407,1,-55,174
6,5,4,16 49 3 29439,1,-55,174
8,5,4,16 49 3 29474,1,-55,177
11,5,4,16 49 3 29524,3,-57,174
12,5,4,16 49 3 29540,1,-55,174
13,5,4,16 49 3 29572,1,-52,174
14,5,4,16 49 3 29590,1,-51,168
15,5,4,16 49 3 29607,2,-57,171
17,5,4,16 49 3 29640,1,-51,168
18,5,4,16 49 3 29657,2,-57,171
21,5,4,16 49 3 29707,1,-51,171
22,5,4,16 49 3 29724,2,-55,171
23,5,4,16 49 3 29740,1,-51,171
24,5,4,16 49 3 29757,2,-57,174
25,5,4,16 49 3 29774,1,-52,174
28,5,4,16 49 3 29824,1,-52,171
30,5,4,16 49 3 29857,1,-52,174
32,5,4,16 49 3 29890,1,-52,171
34,5,4,16 49 3 29923,1,-52,174
36,5,4,16 49 3 29957,1,-53,168
37,5,4,16 49 3 29990,1,-53,171
38,5,4,16 49 3 30007,1,-55,171
40,5,4,16 49 3 30040,1,-55,171
42,5,4,16 49 3 30074,1,-55,174
44,5,4,16 49 4 30108,1,-55,174
47,5,4,16 49 4 30157,1,-55,174
49,5,4,16 49 4 30190,1,-55,171
50,5,4,16 49 4 30207,2,-57,168
52,5,4,16 49 4 30257,2,-58,174
53,5,4,16 49 4 30273,1,-56,171
55,5,4,16 49 4 30306,2,-57,171
56,5,4,16 49 4 30324,2,-57,168
58,5,4,16 49 4 30357,2,-57,168
60,5,4,16 49 4 30390,2,-56,174
62,5,4,16 49 4 30423,2,-57,171
65,5,4,16 49 4 30474,1,-57,171
69,5,4,16 49 4 30541,1,-57,171
70,5,4,16 49 4 30574,1,-55,168
71,5,4,16 49 4 30590,1,-56,171
72,5,4,16 49 4 30607,1,-56,174
74,5,4,16 49 4 30657,1,-55,174
75,5,4,16 49 4 30690,1,-55,168
76,5,4,16 49 4 30707,1,-55,168
78,5,4,16 49 4 30741,1,-53,177
81,5,4,16 49 4 30790,1,-53,168
82,5,4,16 49 4 30807,3,-55,174
83,5,4,16 49 4 30824,3,-55,171
84,5,4,16 49 4 30841,1,-52,168
86,5,4,16 49 4 30874,3,-53,171
87,5,4,16 49 4 30890,1,-52,171
89,5,4,16 49 4 30924,1,-52,174
90,5,4,16 49 4 30940,3,-52,174
91,5,4,16 49 4 30973,1,-52,174
92,5,4,16 49 4 30991,1,-52,171
93,5,4,16 49 4 31007,3,-52,174
94,5,4,16 49 4 31041,3,-51,174
95,5,4,16 49 4 31057,1,-51,174
96,5,4,16 49 4 31074,1,-52,174
97,5,4,16 49 4 31090,3,-51,174
98,5,4,16 49 5 31107,1,-52,168
99,5,4,16 49 5 31124,3,-50,171
101,5,4,16 49 5 31157,1,-52,174
102,5,4,16 49 5 31174,3,-50,171
103,5,4,16 49 5 31190,1,-52,174
104,5,4,16 49 5 31207,3,-51,171
105,5,4,16 49 5 31241,1,-52,171
106,5,4,16 49 5 31257,3,-51,171
107,5,4,16 49 5 31274,1,-52,171
108,5,4,16 49 5 31307,3,-51,174
109,5,4,16 49 5 31323,3,-51,171
110,5,4,16 49 5 31357,1,-55,174
112,5,4,16 49 5 31390,3,-51,171
113,5,4,16 49 5 31407,1,-53,168
114,5,4,16 49 5 31424,1,-55,174
115,5,4,16 49 5 31441,3,-51,174
116,5,4,16 49 5 31474,1,-55,174
117,5,4,16 49 5 31490,3,-51,174
118,5,4,16 49 5 31507,1,-55,171
119,5,4,16 49 5 31524,3,-51,171
120,5,4,16 49 5 31557,1,-53,174
121,5,4,16 49 5 31574,3,-51,171
122,5,4,16 49 5 31590,3,-51,171
123,5,4,16 49 5 31606,1,-55,174
124,5,4,16 49 5 31623,1,-55,171
125,5,4,16 49 5 31640,3,-51,168
126,5,4,16 49 5 31657,1,-55,174
127,5,4,16 49 5 31673,3,-51,174
128,5,4,16 49 5 31690,1,-55,171
129,5,4,16 49 5 31707,3,-52,174
130,5,4,16 49 5 31724,1,-53,174
131,5,4,16 49 5 31741,3,-51,171
132,5,4,16 49 5 31757,1,-55,168
133,5,4,16 49 5 31773,3,-51,171
135,5,4,16 49 5 31807,1,-55,168
136,5,4,16 49 5 31823,3,-51,174
137,5,4,16 49 5 31840,3,-52,171
138,5,4,16 49 5 31856,1,-55,174
140,5,4,16 49 5 31890,1,-55,171
0,5,5,16 49 8 34289,3,-52,171
1,5,5,16 49 8 34307,1,-53,174
2,5,5,16 49 8 34357,1,-52,171
3,5,5,16 49 8 34374,3,-52,171
4,5,5,16 49 8 34391,1,-52,171
5,5,5,16 49 8 34406,3,-52,171
6,5,5,16 49 8 34424,1,-52,174
8,5,5,16 49 8 34457,1,-53,174
9,5,5,16 49 8 34472,3,-52,171
10,5,5,16 49 8 34490,1,-53,174
11,5,5,16 49 8 34508,3,-55,174
12,5,5,16 49 8 34540,1,-52,174
13,5,5,16 49 8 34557,3,-57,171
14,5,5,16 49 8 34573,1,-52,174
16,5,5,16 49 8 34606,1,-53,171
17,5,5,16 49 8 34623,1,-53,171
19,5,5,16 49 8 34657,1,-55,174
21,5,5,16 49 8 34691,1,-55,171
23,5,5,16 49 8 34740,1,-55,174
24,5,5,16 49 8 34773,1,-55,171
25,5,5,16 49 8 34807,1,-55,174
26,5,5,16 49 8 34840,1,-55,174
27,5,5,16 49 8 34857,1,-55,171
28,5,5,16 49 8 34874,1,-57,174
30,5,5,16 49 8 34907,1,-57,171
32,5,5,16 49 8 34940,1,-57,171
35,5,5,16 49 8 34990,1,-56,174
37,5,5,16 49 8 35024,1,-57,174
39,5,5,16 49 8 35058,1,-57,171
41,5,5,16 49 8 35090,1,-56,168
43,5,5,16 49 9 35123,1,-56,174
45,5,5,16 49 9 35156,1,-57,174
47,5,5,16 49 9 35190,1,-57,171
49,5,5,16 49 9 35239,1,-57,177
50,5,5,16 49 9 35257,1,-55,171
51,5,5,16 49 9 35290,1,-55,171
52,5,5,16 49 9 35307,1,-55,171
54,5,5,16 49 9 35340,1,-55,174
56,5,5,16 49 9 35374,1,-55,171
58,5,5,16 49 9 35407,1,-55,174
60,5,5,16 49 9 35441,1,-55,171
62,5,5,16 49 9 35474,1,-55,174
63,5,5,16 49 9 35507,3,-57,171
64,5,5,16 49 9 35524,3,-57,171
66,5,5,16 49 9 35557,3,-57,168
68,5,5,16 49 9 35607,3,-56,168
70,5,5,16 49 9 35641,3,-57,171
72,5,5,16 49 9 35674,3,-57,171
74,5,5,16 49 9 35724,3,-57,168
76,5,5,16 49 9 35757,1,-58,171
77,5,5,16 49 9 35774,3,-56,174
78,5,5,16 49 9 35790,3,-56,168
79,5,5,16 49 9 35808,1,-58,174
82,5,5,16 49 9 35857,3,-57,171
84,5,5,16 49 9 35889,1,-55,168
86,5,5,16 49 9 35923,1,-55,174
88,5,5,16 49 9 35957,1,-55,174
90,5,5,16 49 9 35990,1,-55,174
93,5,5,16 49 9 36041,1,-55,168
95,5,5,16 49 9 36074,1,-55,174
97,5,5,16 49 10 36107,1,-55,168
99,5,5,16 49 10 36140,1,-55,174
102,5,5,16 49 10 36191,1,-55,174
104,5,5,16 49 10 36223,1,-56,174
0,5,6,16 49 11 37707,1,-55,171
2,5,6,16 49 11 37740,1,-55,174
4,5,6,16 49 11 37774,1,-55,174
6,5,6,16 49 11 37807,1,-55,174
9,5,6,16 49 11 37857,3,-57,174
10,5,6,16 49 11 37889,1,-56,171
11,5,6,16 49 11 37908,3,-55,171
13,5,6,16 49 11 37941,3,-55,171
14,5,6,16 49 11 37957,1,-55,171
15,5,6,16 49 11 37973,1,-55,174
16,5,6,16 49 11 37990,3,-55,174
18,5,6,16 49 11 38024,3,-55,174
19,5,6,16 49 11 38041,1,-55,174
20,5,6,16 49 11 38057,1,-55,171
21,5,6,16 49 11 38074,3,-55,171
23,5,6,16 49 12 38107,3,-55,174
24,5,6,16 49 12 38123,1,-53,171
26,5,6,16 49 12 38157,1,-55,171
27,5,6,16 49 12 38174,3,-55,168
28,5,6,16 49 12 38190,1,-55,174
29,5,6,16 49 12 38208,3,-55,174
30,5,6,16 49 12 38240,1,-53,171
31,5,6,16 49 12 38257,1,-52,174
32,5,6,16 49 12 38274,3,-55,168
33,5,6,16 49 12 38308,3,-56,171
34,5,6,16 49 12 38324,1,-53,171
35,5,6,16 49 12 38341,1,-52,171
39,5,6,16 49 12 38407,1,-53,171
40,5,6,16 49 12 38425,2,-58,171
42,5,6,16 49 12 38457,1,-52,174
43,5,6,16 49 12 38491,1,-53,171
44,5,6,16 49 12 38507,1,-53,168
46,5,6,16 49 12 38541,1,-55,171
48,5,6,16 49 12 38574,1,-55,174
51,5,6,16 49 12 38623,1,-53,174
52,5,6,16 49 12 38658,1,-53,168
53,5,6,16 49 12 38689,1,-53,171
54,5,6,16 49 12 38723,1,-55,0
55,5,6,16 49 12 38757,1,-53,171
56,5,6,16 49 12 38790,1,-53,174
58,5,6,16 49 12 38824,1,-53,174
60,5,6,16 49 12 38857,1,-55,171
61,5,6,16 49 12 38874,1,-55,168
63,5,6,16 49 12 38907,1,-53,171
65,5,6,16 49 12 38941,1,-55,171
67,5,6,16 49 12 38973,1,-53,174
69,5,6,16 49 12 39007,1,-53,174
71,5,6,16 49 12 39041,1,-55,174
73,5,6,16 49 12 39074,1,-55,171
75,5,6,16 49 13 39108,1,-53,174
79,5,6,16 49 13 39174,1,-53,174
81,5,6,16 49 13 39207,1,-55,174
83,5,6,16 49 13 39240,1,-53,171
84,5,6,16 49 13 39257,2,-58,171
86,5,6,16 49 13 39290,1,-53,174
87,5,6,16 49 13 39307,2,-57,171
89,5,6,16 49 13 39340,1,-53,171
91,5,6,16 49 13 39373,1,-53,174
94,5,6,16 49 13 39424,1,-53,171
95,5,6,16 49 13 39457,2,-58,168
0,5,7,16 49 15 42074,1,-55,174
2,5,7,16 49 16 42107,1,-53,174
4,5,7,16 49 16 42158,1,-53,174
5,5,7,16 49 16 42191,1,-55,171
6,5,7,16 49 16 42207,1,-53,171
8,5,7,16 49 16 42241,1,-55,171
9,5,7,16 49 16 42258,2,-57,174
12,5,7,16 49 16 42307,1,-52,171
13,5,7,16 49 16 42324,2,-57,171
15,5,7,16 49 16 42373,2,-57,168
16,5,7,16 49 16 42390,1,-53,171
17,5,7,16 49 16 42407,1,-53,168
18,5,7,16 49 16 42440,2,-57,171
19,5,7,16 49 16 42473,2,-55,165
20,5,7,16 49 16 42490,1,-52,171
21,5,7,16 49 16 42507,2,-57,171
22,5,7,16 49 16 42523,1,-52,171
23,5,7,16 49 16 42540,1,-52,171
25,5,7,16 49 16 42574,1,-52,174
27,5,7,16 49 16 42624,1,-52,174
29,5,7,16 49 16 42658,1,-52,174
30,5,7,16 49 16 42674,3,-55,174
31,5,7,16 49 16 42706,1,-52,171
32,5,7,16 49 16 42724,3,-55,171
34,5,7,16 49 16 42758,1,-53,174
35,5,7,16 49 16 42773,3,-55,171
37,5,7,16 49 16 42807,1,-55,171
38,5,7,16 49 16 42824,3,-55,174
39,5,7,16 49 16 42841,1,-55,174
41,5,7,16 49 16 42874,1,-56,174
43,5,7,16 49 16 42908,3,-55,174
44,5,7,16 49 16 42941,1,-55,171
45,5,7,16 49 16 42958,3,-57,171
47,5,7,16 49 16 42991,1,-55,174
50,5,7,16 49 16 43040,1,-55,174
52,5,7,16 49 16 43074,1,-55,174
54,5,7,16 49 17 43108,1,-55,174
56,5,7,16 49 17 43140,1,-55,171
58,5,7,16 49 17 43173,1,-55,177
59,5,7,16 49 17 43191,1,-53,171
62,5,7,16 49 17 43241,2,-58,171
63,5,7,16 49 17 43258,1,-55,171
64,5,7,16 49 17 43273,1,-55,174
66,5,7,16 49 17 43308,1,-55,174
68,5,7,16 49 17 43341,1,-55,171
70,5,7,16 49 17 43374,1,-55,174
72,5,7,16 49 17 43408,1,-55,168
73,5,7,16 49 17 43441,1,-55,168
75,5,7,16 49 17 43473,1,-53,174
77,5,7,16 49 17 43507,1,-53,171
79,5,7,16 49 17 43540,1,-52,171
80,5,7,16 49 17 43557,3,-55,174
82,5,7,16 49 17 43607,3,-55,171
83,5,7,16 49 17 43623,1,-52,171
84,5,7,16 49 17 43640,3,-52,171
85,5,7,16 49 17 43657,1,-51,174
86,5,7,16 49 17 43674,1,-52,171
87,5,7,16 49 17 43690,3,-51,171
88,5,7,16 49 17 43707,1,-52,174
89,5,7,16 49 17 43724,3,-51,174
90,5,7,16 49 17 43758,1,-53,174
91,5,7,16 49 17 43774,3,-51,171
92,5,7,16 49 17 43791,1,-53,171
93,5,7,16 49 17 43808,3,-51,171
94,5,7,16 49 17 43823,3,-51,174
95,5,7,16 49 17 43841,1,-53,168
96,5,7,16 49 17 43857,1,-55,174
97,5,7,16 49 17 43874,3,-50,171
98,5,7,16 49 17 43889,3,-50,174
99,5,7,16 49 17 43908,1,-55,174
101,5,7,16 49 17 43941,3,-51,174
102,5,7,16 49 17 43958,1,-55,174
105,5,7,16 49 17 44007,3,-50,174
106,5,7,16 49 17 44024,1,-55,174
108,5,7,16 49 17 44057,1,-55,174
109,5,7,16 49 17 44074,3,-50,174
110,5,7,16 49 17 44091,1,-55,171
111,5,7,16 49 18 44108,3,-50,174
113,5,7,16 49 18 44140,3,-51,174
114,5,7,16 49 18 44158,1,-55,174
116,5,7,16 49 18 44207,1,-55,174
117,5,7,16 49 18 44224,3,-50,168
118,5,7,16 49 18 44274,1,-52,171
119,5,7,16 49 18 44291,3,-51,168
120,5,7,16 49 18 44307,3,-52,174
121,5,7,16 49 18 44324,1,-53,171
123,5,7,16 49 18 44358,1,-53,174
124,5,7,16 49 18 44373,3,-52,171
125,5,7,16 49 18 44407,1,-52,171
126,5,7,16 49 18 44423,3,-51,174
127,5,7,16 49 18 44440,1,-52,174
128,5,7,16 49 18 44473,3,-52,171
129,5,7,16 49 18 44506,3,-51,174
130,5,7,16 49 18 44524,3,-52,168
131,5,7,16 49 18 44540,1,-52,174
132,5,7,16 49 18 44558,3,-52,171
133,5,7,16 49 18 44574,1,-52,177
135,5,7,16 49 18 44607,3,-52,174
136,5,7,16 49 18 44625,1,-52,0
138,5,7,16 49 18 44658,3,-52,171
139,5,7,16 49 18 44674,1,-52,177
140,5,7,16 49 18 44691,3,-52,174
141,5,7,16 49 18 44708,1,-52,168
142,5,7,16 49 18 44724,1,-52,168
143,5,7,16 49 18 44740,3,-52,174
144,5,7,16 49 18 44758,3,-52,174
145,5,7,16 49 18 44775,1,-52,174
146,5,7,16 49 18 44791,3,-52,171
148,5,7,16 49 18 44825,1,-55,174
149,5,7,16 49 18 44841,3,-52,171
150,5,7,16 49 18 44857,3,-52,174
151,5,7,16 49 18 44874,1,-55,171
153,5,7,16 49 18 44908,1,-55,174
154,5,7,16 49 18 44924,3,-51,171
156,5,7,16 49 18 44958,3,-52,174
157,5,7,16 49 18 44973,1,-55,174
158,5,7,16 49 18 44990,3,-52,174
159,5,7,16 49 18 45007,1,-55,174
161,5,7,16 49 18 45040,1,-55,168
162,5,7,16 49 18 45058,3,-52,174
163,5,7,16 49 18 45073,3,-52,171
164,5,7,16 49 18 45090,1,-55,174
165,5,7,16 49 19 45107,1,-55,174
166,5,7,16 49 19 45124,3,-52,174
167,5,7,16 49 19 45141,1,-55,174
168,5,7,16 49 19 45158,3,-52,174
0,5,8,16 49 20 46807,1,-52,171
1,5,8,16 49 20 46857,3,-55,171
2,5,8,16 49 20 46874,1,-53,174
4,5,8,16 49 20 46907,1,-53,174
5,5,8,16 49 20 46923,3,-53,174
6,5,8,16 49 20 46941,1,-55,171
7,5,8,16 49 20 46955,3,-53,174
9,5,8,16 49 20 46991,3,-55,171
10,5,8,16 49 20 47007,1,-52,174
11,5,8,16 49 20 47023,3,-55,168
12,5,8,16 49 20 47041,1,-53,171
13,5,8,16 49 20 47058,3,-55,174
14,5,8,16 49 20 47074,1,-53,174
15,5,8,16 49 20 47091,1,-53,174
16,5,8,16 49 21 47107,3,-55,171
18,5,8,16 49 21 47140,3,-55,174
19,5,8,16 49 21 47158,1,-53,168
20,5,8,16 49 21 47174,2,-56,174
21,5,8,16 49 21 47190,1,-51,171
22,5,8,16 49 21 47208,1,-52,174
23,5,8,16 49 21 47224,2,-56,171
25,5,8,16 49 21 47257,1,-52,171
26,5,8,16 49 21 47275,2,-55,174
28,5,8,16 49 21 47307,1,-52,171
29,5,8,16 49 21 47341,2,-53,168
30,5,8,16 49 21 47375,2,-53,174
32,5,8,16 49 21 47425,2,-53,171
33,5,8,16 49 21 47457,2,-53,174
34,5,8,16 49 21 47475,1,-57,168
35,5,8,16 49 21 47491,2,-53,171
36,5,8,16 49 21 47507,2,-53,174
37,5,8,16 49 21 47525,1,-55,174
39,5,8,16 49 21 47558,1,-55,174
40,5,8,16 49 21 47574,2,-53,171
42,5,8,16 49 21 47608,2,-53,168
43,5,8,16 49 21 47624,1,-55,174
45,5,8,16 49 21 47658,2,-55,168
46,5,8,16 49 21 47675,1,-55,174
49,5,8,16 49 21 47724,2,-55,171
50,5,8,16 49 21 47741,1,-55,174
51,5,8,16 49 21 47758,1,-55,168
52,5,8,16 49 21 47774,2,-57,174
53,5,8,16 49 21 47807,1,-57,171
54,5,8,16 49 21 47824,1,-56,171
56,5,8,16 49 21 47857,4,-59,174
57,5,8,16 49 21 47874,1,-55,168
59,5,8,16 49 21 47907,1,-55,171
60,5,8,16 49 21 47924,4,-57,168
62,5,8,16 49 21 47958,4,-57,171
63,5,8,16 49 21 47974,1,-53,174
65,5,8,16 49 21 48008,1,-52,174
66,5,8,16 49 21 48041,4,-57,171
68,5,8,16 49 21 48074,4,-58,171
69,5,8,16 49 21 48091,1,-52,174
70,5,8,16 49 22 48108,1,-52,168
72,5,8,16 49 22 48140,1,-52,171
74,5,8,16 49 22 48175,1,-51,171
76,5,8,16 49 22 48208,1,-52,171
77,5,8,16 49 22 48224,4,-58,168
80,5,8,16 49 22 48275,1,-52,168
81,5,8,16 49 22 48291,4,-57,165
82,5,8,16 49 22 48308,1,-51,174
83,5,8,16 49 22 48323,4,-56,171
84,5,8,16 49 22 48341,1,-52,171
85,5,8,16 49 22 48358,4,-57,177
87,5,8,16 49 22 48390,1,-52,171
88,5,8,16 49 22 48424,1,-51,174
89,5,8,16 49 22 48441,2,-57,171
90,5,8,16 49 22 48457,4,-56,174
91,5,8,16 49 22 48490,1,-51,174
92,5,8,16 49 22 48508,4,-58,174
93,5,8,16 49 22 48523,2,-57,171
96,5,8,16 49 22 48574,2,-57,171
97,5,8,16 49 22 48590,4,-58,174
98,5,8,16 49 22 48624,2,-56,171
99,5,8,16 49 22 48641,4,-57,171
101,5,8,16 49 22 48675,1,-51,174
102,5,8,16 49 22 48691,2,-56,177
103,5,8,16 49 22 48708,4,-57,171
106,5,8,16 49 22 48758,2,-56,174
107,5,8,16 49 22 48774,1,-51,171
108,5,8,16 49 22 48790,1,-52,174
109,5,8,16 49 22 48808,4,-55,177
110,5,8,16 49 22 48823,2,-58,171
111,5,8,16 49 22 48857,2,-58,168
112,5,8,16 49 22 48875,1,-51,171
113,5,8,16 49 22 48891,4,-56,171
115,5,8,16 49 22 48924,4,-57,174
116,5,8,16 49 22 48941,1,-52,171
117,5,8,16 49 22 48991,2,-58,171
118,5,8,16 49 22 49008,4,-58,174
121,5,8,16 49 22 49057,1,-52,171
122,5,8,16 49 22 49075,2,-58,177
123,5,8,16 49 22 49091,4,-59,0
124,5,8,16 49 23 49108,1,-52,174
125,5,8,16 49 23 49123,2,-58,174
126,5,8,16 49 23 49158,1,-51,171
127,5,8,16 49 23 49173,2,-55,168
129,5,8,16 49 23 49208,1,-51,174
130,5,8,16 49 23 49224,2,-55,171
131,5,8,16 49 23 49242,1,-51,174
132,5,8,16 49 23 49258,2,-55,174
0,5,9,16 49 25 51158,2,-55,171
1,5,9,16 49 25 51191,2,-55,174
2,5,9,16 49 25 51207,1,-50,174
3,5,9,16 49 25 51223,1,-50,174
4,5,9,16 49 25 51240,2,-55,171
5,5,9,16 49 25 51258,1,-50,174
6,5,9,16 49 25 51291,2,-55,171
7,5,9,16 49 25 51324,1,-50,174
8,5,9,16 49 25 51342,2,-55,171
10,5,9,16 49 25 51375,1,-50,174
11,5,9,16 49 25 51408,1,-51,171
12,5,9,16 49 25 51424,2,-57,171
14,5,9,16 49 25 51458,3,-56,174
15,5,9,16 49 25 51474,1,-49,174
17,5,9,16 49 25 51508,2,-57,171
18,5,9,16 49 25 51524,1,-49,174
21,5,9,16 49 25 51575,3,-57,174
23,5,9,16 49 25 51608,2,-57,171
25,5,9,16 49 25 51641,1,-50,171
26,5,9,16 49 25 51658,2,-56,174
27,5,9,16 49 25 51675,3,-57,171
29,5,9,16 49 25 51708,3,-57,171
30,5,9,16 49 25 51725,1,-50,171
31,5,9,16 49 25 51791,3,-57,171
33,5,9,16 49 25 51825,1,-49,174
34,5,9,16 49 25 51841,2,-55,174
35,5,9,16 49 25 51858,3,-57,0
36,5,9,16 49 25 51892,3,-55,174
